,Time,Actual,Predict
2466,2022-10-19 03:45:00,0.98618,0.98593
2467,2022-10-19 03:50:00,0.9862,0.98534
2468,2022-10-19 03:55:00,0.98616,0.98558
2469,2022-10-19 04:00:00,0.98604,0.98624
2470,2022-10-19 04:05:00,0.98602,0.98595
2471,2022-10-19 04:10:00,0.98623,0.98623
2472,2022-10-19 04:15:00,0.98622,0.98653
2473,2022-10-19 04:20:00,0.98619,0.98641
2474,2022-10-19 04:25:00,0.98622,0.98583
2475,2022-10-19 04:30:00,0.98665,0.98567
2476,2022-10-19 04:35:00,0.98668,0.98594
2477,2022-10-19 04:40:00,0.98696,0.98646
2478,2022-10-19 04:45:00,0.98675,0.98614
2479,2022-10-19 04:50:00,0.98668,0.98597
2480,2022-10-19 04:55:00,0.98638,0.98622
2481,2022-10-19 05:00:00,0.9866,0.98612
2482,2022-10-19 05:05:00,0.98655,0.98613
2483,2022-10-19 05:10:00,0.98667,0.98593
2484,2022-10-19 05:15:00,0.9866,0.98612
2485,2022-10-19 05:20:00,0.9866,0.9861
2486,2022-10-19 05:25:00,0.98659,0.98595
2487,2022-10-19 05:30:00,0.98627,0.98594
2488,2022-10-19 05:35:00,0.98625,0.98559
2489,2022-10-19 05:40:00,0.98614,0.98512
2490,2022-10-19 05:45:00,0.98612,0.98511
2491,2022-10-19 05:50:00,0.98566,0.9856
2492,2022-10-19 05:55:00,0.98571,0.98545
2493,2022-10-19 06:00:00,0.98555,0.98531
2494,2022-10-19 06:05:00,0.98563,0.98547
2495,2022-10-19 06:10:00,0.98561,0.98538
2496,2022-10-19 06:15:00,0.98597,0.98519
2497,2022-10-19 06:20:00,0.98595,0.98516
2498,2022-10-19 06:25:00,0.98548,0.98527
2499,2022-10-19 06:30:00,0.98573,0.98506
2500,2022-10-19 06:35:00,0.98612,0.98487
2501,2022-10-19 06:40:00,0.98587,0.98466
2502,2022-10-19 06:45:00,0.98606,0.98471
2503,2022-10-19 06:50:00,0.98628,0.98455
2504,2022-10-19 06:55:00,0.98607,0.98441
2505,2022-10-19 07:00:00,0.98563,0.98414
2506,2022-10-19 07:05:00,0.98557,0.9844
2507,2022-10-19 07:10:00,0.98587,0.98432
2508,2022-10-19 07:15:00,0.98622,0.98424
2509,2022-10-19 07:20:00,0.98587,0.9843
2510,2022-10-19 07:25:00,0.98578,0.98435
2511,2022-10-19 07:30:00,0.9861,0.98409
2512,2022-10-19 07:35:00,0.98586,0.98386
2513,2022-10-19 07:40:00,0.98596,0.98362
2514,2022-10-19 07:45:00,0.98578,0.98356
2515,2022-10-19 07:50:00,0.98587,0.98376
2516,2022-10-19 07:55:00,0.98594,0.98378
2517,2022-10-19 08:00:00,0.98579,0.98389
2518,2022-10-19 08:05:00,0.98581,0.98375
2519,2022-10-19 08:10:00,0.98547,0.9844
2520,2022-10-19 08:15:00,0.98514,0.98414
2521,2022-10-19 08:20:00,0.98518,0.98363
2522,2022-10-19 08:25:00,0.98554,0.98318
2523,2022-10-19 08:30:00,0.98522,0.98371
2524,2022-10-19 08:35:00,0.98524,0.98393
2525,2022-10-19 08:40:00,0.98535,0.98364
2526,2022-10-19 08:45:00,0.98526,0.98392
2527,2022-10-19 08:50:00,0.9851,0.98367
2528,2022-10-19 08:55:00,0.98513,0.98427
2529,2022-10-19 09:00:00,0.98516,0.98367
2530,2022-10-19 09:05:00,0.98501,0.98349
2531,2022-10-19 09:10:00,0.98485,0.98366
2532,2022-10-19 09:15:00,0.98476,0.98407
2533,2022-10-19 09:20:00,0.9848,0.98383
2534,2022-10-19 09:25:00,0.98466,0.98394
2535,2022-10-19 09:30:00,0.98457,0.98374
2536,2022-10-19 09:35:00,0.98442,0.98355
2537,2022-10-19 09:40:00,0.98456,0.98342
2538,2022-10-19 09:45:00,0.98448,0.98331
2539,2022-10-19 09:50:00,0.98442,0.9832
2540,2022-10-19 09:55:00,0.98448,0.98344
2541,2022-10-19 10:00:00,0.98432,0.98282
2542,2022-10-19 10:05:00,0.98412,0.98237
2543,2022-10-19 10:10:00,0.98406,0.98199
2544,2022-10-19 10:15:00,0.98397,0.98204
2545,2022-10-19 10:20:00,0.9839,0.98239
2546,2022-10-19 10:25:00,0.98392,0.98256
2547,2022-10-19 10:30:00,0.98402,0.98257
2548,2022-10-19 10:35:00,0.98401,0.98285
2549,2022-10-19 10:40:00,0.98396,0.98322
2550,2022-10-19 10:45:00,0.98429,0.98343
2551,2022-10-19 10:50:00,0.98403,0.98359
2552,2022-10-19 10:55:00,0.98364,0.98385
2553,2022-10-19 11:00:00,0.98326,0.98435
2554,2022-10-19 11:05:00,0.98379,0.984
2555,2022-10-19 11:10:00,0.98372,0.98346
2556,2022-10-19 11:15:00,0.98387,0.9835
2557,2022-10-19 11:20:00,0.98376,0.98328
2558,2022-10-19 11:25:00,0.98364,0.98254
2559,2022-10-19 11:30:00,0.98392,0.98233
2560,2022-10-19 11:35:00,0.98357,0.98281
2561,2022-10-19 11:40:00,0.98315,0.98253
2562,2022-10-19 11:45:00,0.98357,0.98312
2563,2022-10-19 11:50:00,0.98366,0.98273
2564,2022-10-19 11:55:00,0.98387,0.98278
2565,2022-10-19 12:00:00,0.98378,0.98242
2566,2022-10-19 12:05:00,0.98348,0.98221
2567,2022-10-19 12:10:00,0.98342,0.98231
2568,2022-10-19 12:15:00,0.98331,0.98278
2569,2022-10-19 12:20:00,0.9829,0.98221
2570,2022-10-19 12:25:00,0.98302,0.98166
2571,2022-10-19 12:30:00,0.98333,0.98156
2572,2022-10-19 12:35:00,0.98219,0.98172
2573,2022-10-19 12:40:00,0.98201,0.98152
2574,2022-10-19 12:45:00,0.98172,0.98151
2575,2022-10-19 12:50:00,0.98212,0.98147
2576,2022-10-19 12:55:00,0.98263,0.98135
2577,2022-10-19 13:00:00,0.98265,0.98189
2578,2022-10-19 13:05:00,0.98245,0.98189
2579,2022-10-19 13:10:00,0.98307,0.98215
2580,2022-10-19 13:15:00,0.98313,0.98176
2581,2022-10-19 13:20:00,0.98351,0.98156
2582,2022-10-19 13:25:00,0.98347,0.98092
2583,2022-10-19 13:30:00,0.9836,0.98011
2584,2022-10-19 13:35:00,0.98394,0.97945
2585,2022-10-19 13:40:00,0.98344,0.9795
2586,2022-10-19 13:45:00,0.98254,0.97926
2587,2022-10-19 13:50:00,0.983,0.9792
2588,2022-10-19 13:55:00,0.98257,0.97908
2589,2022-10-19 14:00:00,0.98158,0.97847
2590,2022-10-19 14:05:00,0.98211,0.97764
2591,2022-10-19 14:10:00,0.98259,0.97714
2592,2022-10-19 14:15:00,0.9821,0.97632
2593,2022-10-19 14:20:00,0.98303,0.97623
2594,2022-10-19 14:25:00,0.98198,0.97662
2595,2022-10-19 14:30:00,0.98241,0.97685
2596,2022-10-19 14:35:00,0.98171,0.9767
2597,2022-10-19 14:40:00,0.98162,0.97661
2598,2022-10-19 14:45:00,0.98216,0.97652
2599,2022-10-19 14:50:00,0.98208,0.97684
2600,2022-10-19 14:55:00,0.98158,0.97689
2601,2022-10-19 15:00:00,0.9812,0.97765
2602,2022-10-19 15:05:00,0.98113,0.97739
2603,2022-10-19 15:10:00,0.98157,0.97725
2604,2022-10-19 15:15:00,0.98115,0.9776
2605,2022-10-19 15:20:00,0.98117,0.97758
2606,2022-10-19 15:25:00,0.98117,0.9774
2607,2022-10-19 15:30:00,0.98116,0.97741
2608,2022-10-19 15:35:00,0.98185,0.97697
2609,2022-10-19 15:40:00,0.98157,0.97673
2610,2022-10-19 15:45:00,0.98202,0.9773
2611,2022-10-19 15:50:00,0.98111,0.97762
2612,2022-10-19 15:55:00,0.98109,0.97778
2613,2022-10-19 16:00:00,0.98036,0.97806
2614,2022-10-19 16:05:00,0.97911,0.97826
2615,2022-10-19 16:10:00,0.97924,0.9779
2616,2022-10-19 16:15:00,0.97929,0.97793
2617,2022-10-19 16:20:00,0.97935,0.97854
2618,2022-10-19 16:25:00,0.97929,0.97919
2619,2022-10-19 16:30:00,0.97915,0.97889
2620,2022-10-19 16:35:00,0.97811,0.97997
2621,2022-10-19 16:40:00,0.9776,0.9799
2622,2022-10-19 16:45:00,0.97737,0.97928
2623,2022-10-19 16:50:00,0.97621,0.97861
2624,2022-10-19 16:55:00,0.97679,0.97835
2625,2022-10-19 17:00:00,0.97726,0.97849
2626,2022-10-19 17:05:00,0.97732,0.97795
2627,2022-10-19 17:10:00,0.97713,0.97825
2628,2022-10-19 17:15:00,0.97693,0.97873
2629,2022-10-19 17:20:00,0.97683,0.97883
2630,2022-10-19 17:25:00,0.97741,0.97951
2631,2022-10-19 17:30:00,0.97688,0.98031
2632,2022-10-19 17:35:00,0.97833,0.98075
2633,2022-10-19 17:40:00,0.97711,0.98071
2634,2022-10-19 17:45:00,0.97729,0.98043
2635,2022-10-19 17:50:00,0.97773,0.98051
2636,2022-10-19 17:55:00,0.97743,0.98007
2637,2022-10-19 18:00:00,0.97744,0.98034
2638,2022-10-19 18:05:00,0.97725,0.97967
2639,2022-10-19 18:10:00,0.9766,0.9798
2640,2022-10-19 18:15:00,0.97671,0.97965
2641,2022-10-19 18:20:00,0.97755,0.97929
2642,2022-10-19 18:25:00,0.97753,0.9793
2643,2022-10-19 18:30:00,0.97763,0.9789
2644,2022-10-19 18:35:00,0.97799,0.97896
2645,2022-10-19 18:40:00,0.97812,0.97895
2646,2022-10-19 18:45:00,0.97763,0.9788
2647,2022-10-19 18:50:00,0.97783,0.97928
2648,2022-10-19 18:55:00,0.97837,0.97913
2649,2022-10-19 19:00:00,0.97876,0.97848
2650,2022-10-19 19:05:00,0.9783,0.97785
2651,2022-10-19 19:10:00,0.97929,0.97726
2652,2022-10-19 19:15:00,0.97903,0.9776
2653,2022-10-19 19:20:00,0.97839,0.97804
2654,2022-10-19 19:25:00,0.97737,0.978
2655,2022-10-19 19:30:00,0.97765,0.97768
2656,2022-10-19 19:35:00,0.97739,0.97795
2657,2022-10-19 19:40:00,0.97722,0.9782
2658,2022-10-19 19:45:00,0.97797,0.97776
2659,2022-10-19 19:50:00,0.97846,0.97738
2660,2022-10-19 19:55:00,0.97849,0.9772
2661,2022-10-19 20:00:00,0.97901,0.97686
2662,2022-10-19 20:05:00,0.98007,0.97648
2663,2022-10-19 20:10:00,0.97993,0.97601
2664,2022-10-19 20:15:00,0.97968,0.97601
2665,2022-10-19 20:20:00,0.97948,0.97631
2666,2022-10-19 20:25:00,0.97962,0.97699
2667,2022-10-19 20:30:00,0.97925,0.97704
2668,2022-10-19 20:35:00,0.97904,0.97701
2669,2022-10-19 20:40:00,0.97875,0.97687
2670,2022-10-19 20:45:00,0.97908,0.97665
2671,2022-10-19 20:50:00,0.97842,0.9769
2672,2022-10-19 20:55:00,0.97846,0.97667
2673,2022-10-19 21:00:00,0.97829,0.97661
2674,2022-10-19 21:05:00,0.97831,0.97707
2675,2022-10-19 21:10:00,0.97848,0.97722
2676,2022-10-19 21:15:00,0.97842,0.97728
2677,2022-10-19 21:20:00,0.97807,0.97763
2678,2022-10-19 21:25:00,0.97863,0.97769
2679,2022-10-19 21:30:00,0.97859,0.97791
2680,2022-10-19 21:35:00,0.9779,0.97759
2681,2022-10-19 21:40:00,0.97725,0.97812
2682,2022-10-19 21:45:00,0.9767,0.97745
2683,2022-10-19 21:50:00,0.97734,0.97706
2684,2022-10-19 21:55:00,0.97798,0.97739
2685,2022-10-19 22:00:00,0.97752,0.97679
2686,2022-10-19 22:05:00,0.97734,0.97683
2687,2022-10-19 22:10:00,0.978,0.97707
2688,2022-10-19 22:15:00,0.97786,0.97728
2689,2022-10-19 22:20:00,0.9775,0.97753
2690,2022-10-19 22:25:00,0.97681,0.97743
2691,2022-10-19 22:30:00,0.97686,0.97702
2692,2022-10-19 22:35:00,0.9766,0.97701
2693,2022-10-19 22:40:00,0.97606,0.97706
2694,2022-10-19 22:45:00,0.97589,0.97706
2695,2022-10-19 22:50:00,0.976,0.97714
2696,2022-10-19 22:55:00,0.97646,0.97698
2697,2022-10-19 23:00:00,0.97671,0.9773
2698,2022-10-19 23:05:00,0.97701,0.97746
2699,2022-10-19 23:10:00,0.97706,0.97731
2700,2022-10-19 23:15:00,0.97673,0.97766
2701,2022-10-19 23:20:00,0.97656,0.97785
2702,2022-10-19 23:25:00,0.97689,0.97761
2703,2022-10-19 23:30:00,0.97655,0.97749
2704,2022-10-19 23:35:00,0.97662,0.97778
2705,2022-10-19 23:40:00,0.97705,0.97771
2706,2022-10-19 23:45:00,0.97718,0.97763
2707,2022-10-19 23:50:00,0.97737,0.9776
2708,2022-10-19 23:55:00,0.97755,0.97753
2709,2022-10-20 00:00:00,0.97766,0.9775
2710,2022-10-20 00:05:00,0.97783,0.97715
2711,2022-10-20 00:10:00,0.97761,0.97707
2712,2022-10-20 00:15:00,0.9774,0.97711
2713,2022-10-20 00:20:00,0.97703,0.97749
2714,2022-10-20 00:25:00,0.97674,0.97725
2715,2022-10-20 00:30:00,0.97677,0.9774
2716,2022-10-20 00:35:00,0.97669,0.97749
2717,2022-10-20 00:40:00,0.97664,0.97737
2718,2022-10-20 00:45:00,0.97713,0.97763
2719,2022-10-20 00:50:00,0.97712,0.97762
2720,2022-10-20 00:55:00,0.97749,0.97754
2721,2022-10-20 01:00:00,0.97721,0.97754
2722,2022-10-20 01:05:00,0.97661,0.97756
2723,2022-10-20 01:10:00,0.97697,0.97756
2724,2022-10-20 01:15:00,0.97688,0.97781
2725,2022-10-20 01:20:00,0.97693,0.97764
2726,2022-10-20 01:25:00,0.97686,0.97754
2727,2022-10-20 01:30:00,0.97696,0.97749
2728,2022-10-20 01:35:00,0.9773,0.97722
2729,2022-10-20 01:40:00,0.97739,0.97699
2730,2022-10-20 01:45:00,0.97713,0.97666
2731,2022-10-20 01:50:00,0.97735,0.97653
2732,2022-10-20 01:55:00,0.9775,0.97667
2733,2022-10-20 02:00:00,0.9774,0.97641
2734,2022-10-20 02:05:00,0.97726,0.97614
2735,2022-10-20 02:10:00,0.97743,0.97605
2736,2022-10-20 02:15:00,0.97731,0.97613
2737,2022-10-20 02:20:00,0.97745,0.97606
2738,2022-10-20 02:25:00,0.97735,0.97635
2739,2022-10-20 02:30:00,0.97727,0.97625
2740,2022-10-20 02:35:00,0.97722,0.97617
2741,2022-10-20 02:40:00,0.97704,0.97601
2742,2022-10-20 02:45:00,0.97704,0.97595
2743,2022-10-20 02:50:00,0.97708,0.97622
2744,2022-10-20 02:55:00,0.97713,0.97639
2745,2022-10-20 03:00:00,0.97721,0.97639
2746,2022-10-20 03:05:00,0.9772,0.9759
2747,2022-10-20 03:10:00,0.97721,0.97612
2748,2022-10-20 03:15:00,0.97724,0.97645
2749,2022-10-20 03:20:00,0.97745,0.97667
2750,2022-10-20 03:25:00,0.97742,0.97678
2751,2022-10-20 03:30:00,0.97734,0.97688
2752,2022-10-20 03:35:00,0.9773,0.97682
2753,2022-10-20 03:40:00,0.97735,0.97674
2754,2022-10-20 03:45:00,0.97731,0.97628
2755,2022-10-20 03:50:00,0.97752,0.97626
2756,2022-10-20 03:55:00,0.97741,0.97647
2757,2022-10-20 04:00:00,0.97734,0.97649
2758,2022-10-20 04:05:00,0.97725,0.97644
2759,2022-10-20 04:10:00,0.97713,0.97628
2760,2022-10-20 04:15:00,0.97686,0.97587
2761,2022-10-20 04:20:00,0.9767,0.97586
2762,2022-10-20 04:25:00,0.97671,0.97562
2763,2022-10-20 04:30:00,0.97678,0.97573
2764,2022-10-20 04:35:00,0.97653,0.97558
2765,2022-10-20 04:40:00,0.9764,0.97563
2766,2022-10-20 04:45:00,0.97635,0.97586
2767,2022-10-20 04:50:00,0.9764,0.97587
2768,2022-10-20 04:55:00,0.9764,0.97576
2769,2022-10-20 05:00:00,0.97662,0.97572
2770,2022-10-20 05:05:00,0.97646,0.97569
2771,2022-10-20 05:10:00,0.97638,0.97567
2772,2022-10-20 05:15:00,0.9762,0.97557
2773,2022-10-20 05:20:00,0.97622,0.97576
2774,2022-10-20 05:25:00,0.97645,0.97563
2775,2022-10-20 05:30:00,0.97658,0.97567
2776,2022-10-20 05:35:00,0.97652,0.97602
2777,2022-10-20 05:40:00,0.97588,0.97583
2778,2022-10-20 05:45:00,0.97631,0.97599
2779,2022-10-20 05:50:00,0.9767,0.97611
2780,2022-10-20 05:55:00,0.97682,0.9762
2781,2022-10-20 06:00:00,0.9769,0.97652
2782,2022-10-20 06:05:00,0.97688,0.9764
2783,2022-10-20 06:10:00,0.97666,0.976
2784,2022-10-20 06:15:00,0.97668,0.97582
2785,2022-10-20 06:20:00,0.97619,0.97568
2786,2022-10-20 06:25:00,0.97626,0.9758
2787,2022-10-20 06:30:00,0.97658,0.97569
2788,2022-10-20 06:35:00,0.9765,0.97581
2789,2022-10-20 06:40:00,0.97645,0.9757
2790,2022-10-20 06:45:00,0.97618,0.97604
2791,2022-10-20 06:50:00,0.97602,0.97598
2792,2022-10-20 06:55:00,0.97594,0.97609
2793,2022-10-20 07:00:00,0.97564,0.97635
2794,2022-10-20 07:05:00,0.97594,0.97611
2795,2022-10-20 07:10:00,0.97568,0.97615
2796,2022-10-20 07:15:00,0.97581,0.9762
2797,2022-10-20 07:20:00,0.97609,0.97751
2798,2022-10-20 07:25:00,0.97598,0.97773
2799,2022-10-20 07:30:00,0.97592,0.97724
2800,2022-10-20 07:35:00,0.97585,0.977
2801,2022-10-20 07:40:00,0.97587,0.97657
2802,2022-10-20 07:45:00,0.97589,0.97671
2803,2022-10-20 07:50:00,0.97579,0.97701
2804,2022-10-20 07:55:00,0.97594,0.97767
2805,2022-10-20 08:00:00,0.97582,0.97776
2806,2022-10-20 08:05:00,0.97581,0.97771
2807,2022-10-20 08:10:00,0.97598,0.97826
2808,2022-10-20 08:15:00,0.97585,0.97837
2809,2022-10-20 08:20:00,0.97602,0.97901
2810,2022-10-20 08:25:00,0.97618,0.97877
2811,2022-10-20 08:30:00,0.97641,0.97821
2812,2022-10-20 08:35:00,0.97654,0.97855
2813,2022-10-20 08:40:00,0.97636,0.97822
2814,2022-10-20 08:45:00,0.97594,0.97839
2815,2022-10-20 08:50:00,0.97575,0.97827
2816,2022-10-20 08:55:00,0.97571,0.97819
2817,2022-10-20 09:00:00,0.97599,0.97829
2818,2022-10-20 09:05:00,0.97578,0.97844
2819,2022-10-20 09:10:00,0.97591,0.97893
2820,2022-10-20 09:15:00,0.97574,0.97913
2821,2022-10-20 09:20:00,0.97598,0.97903
2822,2022-10-20 09:25:00,0.97623,0.97864
2823,2022-10-20 09:30:00,0.97623,0.97901
2824,2022-10-20 09:35:00,0.97616,0.97849
2825,2022-10-20 09:40:00,0.97617,0.9783
2826,2022-10-20 09:45:00,0.97605,0.97857
2827,2022-10-20 09:50:00,0.97604,0.97862
2828,2022-10-20 09:55:00,0.97764,0.97873
2829,2022-10-20 10:00:00,0.97751,0.97922
2830,2022-10-20 10:05:00,0.97675,0.97823
2831,2022-10-20 10:10:00,0.97645,0.97789
2832,2022-10-20 10:15:00,0.97637,0.97809
2833,2022-10-20 10:20:00,0.97659,0.97795
2834,2022-10-20 10:25:00,0.97724,0.97803
2835,2022-10-20 10:30:00,0.97772,0.97846
2836,2022-10-20 10:35:00,0.97786,0.97835
2837,2022-10-20 10:40:00,0.97757,0.97786
2838,2022-10-20 10:45:00,0.97821,0.9779
2839,2022-10-20 10:50:00,0.9788,0.9779
2840,2022-10-20 10:55:00,0.97862,0.97893
2841,2022-10-20 11:00:00,0.97835,0.97878
2842,2022-10-20 11:05:00,0.97818,0.97863
2843,2022-10-20 11:10:00,0.97824,0.97847
2844,2022-10-20 11:15:00,0.9781,0.97886
2845,2022-10-20 11:20:00,0.97842,0.97857
2846,2022-10-20 11:25:00,0.97821,0.97833
2847,2022-10-20 11:30:00,0.9782,0.97813
2848,2022-10-20 11:35:00,0.97831,0.97785
2849,2022-10-20 11:40:00,0.97838,0.9781
2850,2022-10-20 11:45:00,0.97914,0.97797
2851,2022-10-20 11:50:00,0.97917,0.97792
2852,2022-10-20 11:55:00,0.979,0.97813
2853,2022-10-20 12:00:00,0.97843,0.97802
2854,2022-10-20 12:05:00,0.97908,0.97847
2855,2022-10-20 12:10:00,0.97831,0.97857
2856,2022-10-20 12:15:00,0.97845,0.97857
2857,2022-10-20 12:20:00,0.97873,0.97819
2858,2022-10-20 12:25:00,0.97875,0.97765
2859,2022-10-20 12:30:00,0.97886,0.97752
2860,2022-10-20 12:35:00,0.97922,0.9773
2861,2022-10-20 12:40:00,0.97765,0.97717
2862,2022-10-20 12:45:00,0.97791,0.97734
2863,2022-10-20 12:50:00,0.97778,0.97792
2864,2022-10-20 12:55:00,0.97804,0.97843
2865,2022-10-20 13:00:00,0.97819,0.97836
2866,2022-10-20 13:05:00,0.9785,0.97789
2867,2022-10-20 13:10:00,0.97842,0.97822
2868,2022-10-20 13:15:00,0.97755,0.97839
2869,2022-10-20 13:20:00,0.97815,0.97839
2870,2022-10-20 13:25:00,0.97817,0.97837
2871,2022-10-20 13:30:00,0.97932,0.97807
2872,2022-10-20 13:35:00,0.97868,0.97791
2873,2022-10-20 13:40:00,0.9791,0.9782
2874,2022-10-20 13:45:00,0.97862,0.97923
2875,2022-10-20 13:50:00,0.97887,0.97928
2876,2022-10-20 13:55:00,0.97873,0.97974
2877,2022-10-20 14:00:00,0.97849,0.98023
2878,2022-10-20 14:05:00,0.97804,0.98039
2879,2022-10-20 14:10:00,0.97808,0.98095
2880,2022-10-20 14:15:00,0.9785,0.98198
2881,2022-10-20 14:20:00,0.97813,0.98241
2882,2022-10-20 14:25:00,0.97828,0.98195
2883,2022-10-20 14:30:00,0.97856,0.98171
2884,2022-10-20 14:35:00,0.97817,0.98159
2885,2022-10-20 14:40:00,0.9786,0.98148
2886,2022-10-20 14:45:00,0.97871,0.98111
2887,2022-10-20 14:50:00,0.97862,0.98097
2888,2022-10-20 14:55:00,0.97823,0.98097
2889,2022-10-20 15:00:00,0.97772,0.98122
2890,2022-10-20 15:05:00,0.97776,0.98118
2891,2022-10-20 15:10:00,0.97744,0.98103
2892,2022-10-20 15:15:00,0.97745,0.98097
2893,2022-10-20 15:20:00,0.97783,0.98157
2894,2022-10-20 15:25:00,0.97855,0.98243
2895,2022-10-20 15:30:00,0.97866,0.98253
2896,2022-10-20 15:35:00,0.97832,0.98268
2897,2022-10-20 15:40:00,0.97816,0.98197
2898,2022-10-20 15:45:00,0.97852,0.98109
2899,2022-10-20 15:50:00,0.97845,0.98051
2900,2022-10-20 15:55:00,0.9784,0.98072
2901,2022-10-20 16:00:00,0.97845,0.98051
2902,2022-10-20 16:05:00,0.97795,0.98017
2903,2022-10-20 16:10:00,0.97811,0.98034
2904,2022-10-20 16:15:00,0.97849,0.9803
2905,2022-10-20 16:20:00,0.97973,0.98024
2906,2022-10-20 16:25:00,0.97916,0.98032
2907,2022-10-20 16:30:00,0.98033,0.97955
2908,2022-10-20 16:35:00,0.9807,0.97931
2909,2022-10-20 16:40:00,0.98047,0.97916
2910,2022-10-20 16:45:00,0.98153,0.9788
2911,2022-10-20 16:50:00,0.9826,0.97879
2912,2022-10-20 16:55:00,0.98254,0.97845
2913,2022-10-20 17:00:00,0.9814,0.97823
2914,2022-10-20 17:05:00,0.98147,0.97905
2915,2022-10-20 17:10:00,0.98141,0.97984
2916,2022-10-20 17:15:00,0.98129,0.98077
2917,2022-10-20 17:20:00,0.98074,0.98169
2918,2022-10-20 17:25:00,0.98075,0.9822
2919,2022-10-20 17:30:00,0.98087,0.98281
2920,2022-10-20 17:35:00,0.98126,0.98281
2921,2022-10-20 17:40:00,0.98111,0.98267
2922,2022-10-20 17:45:00,0.98103,0.98223
2923,2022-10-20 17:50:00,0.98106,0.98232
2924,2022-10-20 17:55:00,0.98199,0.98312
2925,2022-10-20 18:00:00,0.98317,0.98383
2926,2022-10-20 18:05:00,0.98265,0.98373
2927,2022-10-20 18:10:00,0.98271,0.98339
2928,2022-10-20 18:15:00,0.98158,0.98324
2929,2022-10-20 18:20:00,0.98039,0.98287
2930,2022-10-20 18:25:00,0.97977,0.98286
2931,2022-10-20 18:30:00,0.98083,0.98259
2932,2022-10-20 18:35:00,0.98027,0.98231
2933,2022-10-20 18:40:00,0.97994,0.98253
2934,2022-10-20 18:45:00,0.98036,0.98271
2935,2022-10-20 18:50:00,0.98042,0.9828
2936,2022-10-20 18:55:00,0.98027,0.98268
2937,2022-10-20 19:00:00,0.98039,0.98234
2938,2022-10-20 19:05:00,0.97926,0.98148
2939,2022-10-20 19:10:00,0.97958,0.98133
2940,2022-10-20 19:15:00,0.97906,0.98065
2941,2022-10-20 19:20:00,0.97901,0.98073
2942,2022-10-20 19:25:00,0.97893,0.98048
2943,2022-10-20 19:30:00,0.97827,0.98001
2944,2022-10-20 19:35:00,0.97859,0.97995
2945,2022-10-20 19:40:00,0.97982,0.97999
2946,2022-10-20 19:45:00,0.98068,0.98027
2947,2022-10-20 19:50:00,0.98137,0.98009
2948,2022-10-20 19:55:00,0.98288,0.97999
2949,2022-10-20 20:00:00,0.98309,0.98006
2950,2022-10-20 20:05:00,0.98349,0.97976
2951,2022-10-20 20:10:00,0.98306,0.97896
2952,2022-10-20 20:15:00,0.98285,0.97906
2953,2022-10-20 20:20:00,0.98201,0.97885
2954,2022-10-20 20:25:00,0.9825,0.97867
2955,2022-10-20 20:30:00,0.98383,0.97847
2956,2022-10-20 20:35:00,0.98448,0.97835
2957,2022-10-20 20:40:00,0.98386,0.97856
2958,2022-10-20 20:45:00,0.98348,0.97827
2959,2022-10-20 20:50:00,0.9832,0.97818
2960,2022-10-20 20:55:00,0.98266,0.97837
2961,2022-10-20 21:00:00,0.98309,0.97844
2962,2022-10-20 21:05:00,0.98242,0.9783
2963,2022-10-20 21:10:00,0.98244,0.97791
2964,2022-10-20 21:15:00,0.98296,0.97764
2965,2022-10-20 21:20:00,0.98301,0.9776
2966,2022-10-20 21:25:00,0.98303,0.97747
2967,2022-10-20 21:30:00,0.98287,0.97741
2968,2022-10-20 21:35:00,0.98225,0.97821
2969,2022-10-20 21:40:00,0.98162,0.97837
2970,2022-10-20 21:45:00,0.98097,0.97813
2971,2022-10-20 21:50:00,0.98067,0.97827
2972,2022-10-20 21:55:00,0.98098,0.97832
2973,2022-10-20 22:00:00,0.98058,0.97836
2974,2022-10-20 22:05:00,0.98012,0.97831
2975,2022-10-20 22:10:00,0.98028,0.97878
2976,2022-10-20 22:15:00,0.98028,0.97854
2977,2022-10-20 22:20:00,0.98034,0.97829
2978,2022-10-20 22:25:00,0.98019,0.97794
2979,2022-10-20 22:30:00,0.98021,0.9779
2980,2022-10-20 22:35:00,0.98027,0.97747
2981,2022-10-20 22:40:00,0.98004,0.97751
2982,2022-10-20 22:45:00,0.97885,0.97775
2983,2022-10-20 22:50:00,0.97926,0.9778
2984,2022-10-20 22:55:00,0.97883,0.97847
2985,2022-10-20 23:00:00,0.9788,0.97829
2986,2022-10-20 23:05:00,0.97874,0.97833
2987,2022-10-20 23:10:00,0.97865,0.97839
2988,2022-10-20 23:15:00,0.97869,0.97841
2989,2022-10-20 23:20:00,0.9785,0.97841
2990,2022-10-20 23:25:00,0.97826,0.97878
2991,2022-10-20 23:30:00,0.97866,0.97871
2992,2022-10-20 23:35:00,0.97852,0.97881
2993,2022-10-20 23:40:00,0.97843,0.97888
2994,2022-10-20 23:45:00,0.97803,0.97925
2995,2022-10-20 23:50:00,0.97764,0.97897
2996,2022-10-20 23:55:00,0.97782,0.97889
2997,2022-10-21 00:00:00,0.97761,0.97883
2998,2022-10-21 00:05:00,0.97758,0.97835
2999,2022-10-21 00:10:00,0.97853,0.97851
3000,2022-10-21 00:15:00,0.97849,0.97851
3001,2022-10-21 00:20:00,0.97825,0.97872
3002,2022-10-21 00:25:00,0.97836,0.97891
3003,2022-10-21 00:30:00,0.97841,0.97843
