Time,Actual,Predict
2022-10-20 16:30:00,0.98033,0.97964
2022-10-20 16:35:00,0.98070,0.97942
2022-10-20 16:40:00,0.98047,0.97915
2022-10-20 16:45:00,0.98153,0.97895
2022-10-20 16:50:00,0.98260,0.97866
2022-10-20 16:55:00,0.98254,0.97859
2022-10-20 17:00:00,0.98140,0.97849
2022-10-20 17:05:00,0.98147,0.97908
2022-10-20 17:10:00,0.98141,0.97999
2022-10-20 17:15:00,0.98129,0.98049
2022-10-20 17:20:00,0.98074,0.98178
2022-10-20 17:25:00,0.98075,0.98258
2022-10-20 17:30:00,0.98087,0.98284
2022-10-20 17:35:00,0.98126,0.98255
2022-10-20 17:40:00,0.98111,0.98239
2022-10-20 17:45:00,0.98103,0.98231
2022-10-20 17:50:00,0.98106,0.98199
2022-10-20 17:55:00,0.98199,0.98292
2022-10-20 18:00:00,0.98317,0.98363
2022-10-20 18:05:00,0.98265,0.98392
2022-10-20 18:10:00,0.98271,0.98330
2022-10-20 18:15:00,0.98158,0.98310
2022-10-20 18:20:00,0.98039,0.98153
2022-10-20 18:25:00,0.97977,0.98258
2022-10-20 18:30:00,0.98083,0.98236
2022-10-20 18:35:00,0.98027,0.98182
2022-10-20 18:40:00,0.97994,0.98161
2022-10-20 18:45:00,0.98036,0.98273
2022-10-20 18:50:00,0.98042,0.98277
2022-10-20 18:55:00,0.98027,0.98261
2022-10-20 19:00:00,0.98039,0.98187
2022-10-20 19:05:00,0.97926,0.98176
2022-10-20 19:10:00,0.97958,0.98128
2022-10-20 19:15:00,0.97906,0.98068
2022-10-20 19:20:00,0.97901,0.98091
2022-10-20 19:25:00,0.97893,0.98055
2022-10-20 19:30:00,0.97827,0.98004
2022-10-20 19:35:00,0.97859,0.98007
2022-10-20 19:40:00,0.97982,0.98001
2022-10-20 19:45:00,0.98068,0.98005
2022-10-20 19:50:00,0.98137,0.97986
2022-10-20 19:55:00,0.98288,0.97989
2022-10-20 20:00:00,0.98309,0.97982
2022-10-20 20:05:00,0.98349,0.97996
2022-10-20 20:10:00,0.98306,0.97896
2022-10-20 20:15:00,0.98285,0.97886
2022-10-20 20:20:00,0.98201,0.97865
2022-10-20 20:25:00,0.98250,0.97868
2022-10-20 20:30:00,0.98383,0.97837
2022-10-20 20:35:00,0.98448,0.97827
2022-10-20 20:40:00,0.98386,0.97845
2022-10-20 20:45:00,0.98348,0.97846
2022-10-20 20:50:00,0.98320,0.97848
2022-10-20 20:55:00,0.98266,0.97876
2022-10-20 21:00:00,0.98309,0.97867
2022-10-20 21:05:00,0.98242,0.97869
2022-10-20 21:10:00,0.98244,0.97824
2022-10-20 21:15:00,0.98296,0.97773
2022-10-20 21:20:00,0.98301,0.97791
2022-10-20 21:25:00,0.98303,0.97779
2022-10-20 21:30:00,0.98287,0.97766
2022-10-20 21:35:00,0.98225,0.97814
2022-10-20 21:40:00,0.98162,0.97864
2022-10-20 21:45:00,0.98097,0.97852
2022-10-20 21:50:00,0.98067,0.97826
