<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.12.27	11:10:00	1.06536	1.06555	1.06493	1.06505	295	0	0
2022.12.27	11:15:00	1.06505	1.06550	1.06498	1.06528	279	0	0
2022.12.27	11:20:00	1.06530	1.06536	1.06480	1.06488	305	0	0
2022.12.27	11:25:00	1.06488	1.06527	1.06487	1.06526	207	0	0
2022.12.27	11:30:00	1.06524	1.06552	1.06518	1.06539	197	0	0
2022.12.27	11:35:00	1.06538	1.06550	1.06522	1.06546	154	0	0
2022.12.27	11:40:00	1.06546	1.06551	1.06539	1.06549	112	0	0
2022.12.27	11:45:00	1.06549	1.06552	1.06531	1.06547	208	0	0
2022.12.27	11:50:00	1.06544	1.06550	1.06529	1.06540	175	0	0
2022.12.27	11:55:00	1.06539	1.06641	1.06525	1.06604	347	0	0
2022.12.27	12:00:00	1.06607	1.06607	1.06515	1.06553	419	0	0
2022.12.27	12:05:00	1.06553	1.06620	1.06536	1.06616	261	0	0
2022.12.27	12:10:00	1.06615	1.06620	1.06587	1.06617	254	0	0
2022.12.27	12:15:00	1.06617	1.06618	1.06578	1.06578	193	0	0
2022.12.27	12:20:00	1.06578	1.06614	1.06576	1.06598	194	0	0
2022.12.27	12:25:00	1.06598	1.06696	1.06596	1.06661	332	0	0
2022.12.27	12:30:00	1.06663	1.06670	1.06638	1.06651	264	0	0
2022.12.27	12:35:00	1.06655	1.06660	1.06617	1.06635	228	0	0
2022.12.27	12:40:00	1.06635	1.06644	1.06622	1.06630	174	0	0
2022.12.27	12:45:00	1.06630	1.06641	1.06613	1.06620	161	0	0
2022.12.27	12:50:00	1.06620	1.06642	1.06614	1.06640	127	0	0
2022.12.27	12:55:00	1.06640	1.06663	1.06634	1.06657	169	0	0
2022.12.27	13:00:00	1.06657	1.06691	1.06639	1.06660	234	0	0
2022.12.27	13:05:00	1.06658	1.06661	1.06631	1.06651	187	0	0
2022.12.27	13:10:00	1.06651	1.06655	1.06624	1.06627	190	0	0
2022.12.27	13:15:00	1.06627	1.06639	1.06614	1.06635	135	0	0
2022.12.27	13:20:00	1.06635	1.06686	1.06634	1.06679	156	0	0
2022.12.27	13:25:00	1.06678	1.06683	1.06661	1.06662	96	0	0
2022.12.27	13:30:00	1.06662	1.06669	1.06614	1.06616	257	0	0
2022.12.27	13:35:00	1.06616	1.06618	1.06566	1.06597	292	0	0
2022.12.27	13:40:00	1.06598	1.06614	1.06566	1.06580	177	0	0
2022.12.27	13:45:00	1.06580	1.06582	1.06554	1.06556	164	0	0
2022.12.27	13:50:00	1.06556	1.06556	1.06527	1.06545	228	0	0
2022.12.27	13:55:00	1.06545	1.06557	1.06529	1.06546	208	0	0
2022.12.27	14:00:00	1.06545	1.06574	1.06536	1.06544	229	0	0
2022.12.27	14:05:00	1.06539	1.06540	1.06498	1.06505	295	0	0
2022.12.27	14:10:00	1.06505	1.06520	1.06502	1.06503	174	0	0
2022.12.27	14:15:00	1.06503	1.06503	1.06483	1.06491	148	0	0
2022.12.27	14:20:00	1.06491	1.06512	1.06485	1.06499	101	0	0
2022.12.27	14:25:00	1.06499	1.06514	1.06485	1.06488	147	0	0
2022.12.27	14:30:00	1.06488	1.06500	1.06478	1.06495	155	0	0
2022.12.27	14:35:00	1.06495	1.06500	1.06477	1.06489	162	0	0
2022.12.27	14:40:00	1.06489	1.06498	1.06444	1.06444	216	0	0
2022.12.27	14:45:00	1.06444	1.06462	1.06429	1.06432	219	0	0
2022.12.27	14:50:00	1.06432	1.06438	1.06371	1.06381	292	0	0
2022.12.27	14:55:00	1.06378	1.06383	1.06318	1.06349	668	0	0
2022.12.27	15:00:00	1.06351	1.06352	1.06275	1.06295	545	0	0
2022.12.27	15:05:00	1.06296	1.06299	1.06234	1.06241	521	0	0
2022.12.27	15:10:00	1.06242	1.06245	1.06192	1.06236	601	0	0
2022.12.27	15:15:00	1.06238	1.06322	1.06236	1.06322	507	0	0
2022.12.27	15:20:00	1.06319	1.06324	1.06292	1.06300	418	0	0
2022.12.27	15:25:00	1.06301	1.06302	1.06236	1.06289	456	0	0
2022.12.27	15:30:00	1.06289	1.06319	1.06252	1.06316	613	0	0
2022.12.27	15:35:00	1.06318	1.06353	1.06284	1.06345	421	0	0
2022.12.27	15:40:00	1.06344	1.06370	1.06335	1.06352	349	0	0
2022.12.27	15:45:00	1.06354	1.06367	1.06322	1.06342	523	0	0
2022.12.27	15:50:00	1.06342	1.06351	1.06278	1.06278	492	0	0
2022.12.27	15:55:00	1.06275	1.06283	1.06248	1.06275	442	0	0
2022.12.27	16:00:00	1.06275	1.06296	1.06239	1.06239	510	0	0
2022.12.27	16:05:00	1.06239	1.06261	1.06197	1.06198	394	0	0
2022.12.27	16:10:00	1.06197	1.06218	1.06155	1.06156	537	0	0
2022.12.27	16:15:00	1.06156	1.06166	1.06116	1.06143	432	0	0
2022.12.27	16:20:00	1.06143	1.06177	1.06137	1.06144	329	0	0
2022.12.27	16:25:00	1.06144	1.06210	1.06136	1.06210	270	0	0
2022.12.27	16:30:00	1.06210	1.06220	1.06179	1.06207	442	0	0
2022.12.27	16:35:00	1.06207	1.06213	1.06139	1.06209	641	0	0
2022.12.27	16:40:00	1.06207	1.06289	1.06197	1.06272	515	0	0
2022.12.27	16:45:00	1.06278	1.06285	1.06258	1.06276	431	0	0
2022.12.27	16:50:00	1.06275	1.06292	1.06268	1.06279	314	0	0
2022.12.27	16:55:00	1.06279	1.06293	1.06246	1.06258	252	0	0
2022.12.27	17:00:00	1.06259	1.06290	1.06241	1.06288	420	0	0
2022.12.27	17:05:00	1.06285	1.06410	1.06268	1.06404	492	0	0
2022.12.27	17:10:00	1.06401	1.06422	1.06370	1.06384	704	0	0
2022.12.27	17:15:00	1.06385	1.06473	1.06353	1.06453	539	0	0
2022.12.27	17:20:00	1.06455	1.06545	1.06441	1.06517	601	0	0
2022.12.27	17:25:00	1.06517	1.06518	1.06476	1.06491	497	0	0
2022.12.27	17:30:00	1.06491	1.06520	1.06460	1.06518	676	0	0
2022.12.27	17:35:00	1.06518	1.06522	1.06482	1.06502	521	0	0
2022.12.27	17:40:00	1.06503	1.06521	1.06470	1.06495	473	0	0
2022.12.27	17:45:00	1.06495	1.06507	1.06441	1.06466	487	0	0
2022.12.27	17:50:00	1.06466	1.06482	1.06428	1.06462	576	0	0
2022.12.27	17:55:00	1.06460	1.06502	1.06421	1.06499	397	0	0
2022.12.27	18:00:00	1.06498	1.06517	1.06480	1.06485	535	0	0
2022.12.27	18:05:00	1.06485	1.06521	1.06471	1.06515	492	0	0
2022.12.27	18:10:00	1.06515	1.06519	1.06482	1.06482	247	0	0
2022.12.27	18:15:00	1.06485	1.06512	1.06461	1.06506	363	0	0
2022.12.27	18:20:00	1.06495	1.06538	1.06478	1.06536	277	0	0
2022.12.27	18:25:00	1.06537	1.06539	1.06488	1.06511	308	0	0
2022.12.27	18:30:00	1.06509	1.06537	1.06493	1.06508	401	0	0
2022.12.27	18:35:00	1.06505	1.06559	1.06502	1.06548	385	0	0
2022.12.27	18:40:00	1.06547	1.06565	1.06519	1.06544	314	0	0
2022.12.27	18:45:00	1.06542	1.06565	1.06532	1.06560	352	0	0
2022.12.27	18:50:00	1.06560	1.06605	1.06560	1.06565	478	0	0
2022.12.27	18:55:00	1.06565	1.06576	1.06528	1.06529	333	0	0
2022.12.27	19:00:00	1.06528	1.06531	1.06490	1.06526	262	0	0
2022.12.27	19:05:00	1.06526	1.06532	1.06461	1.06470	241	0	0
2022.12.27	19:10:00	1.06470	1.06497	1.06460	1.06480	292	0	0
2022.12.27	19:15:00	1.06480	1.06480	1.06425	1.06448	372	0	0
2022.12.27	19:20:00	1.06448	1.06448	1.06414	1.06414	259	0	0
2022.12.27	19:25:00	1.06414	1.06428	1.06397	1.06424	246	0	0
2022.12.27	19:30:00	1.06424	1.06436	1.06360	1.06370	379	0	0
2022.12.27	19:35:00	1.06370	1.06379	1.06350	1.06366	305	0	0
2022.12.27	19:40:00	1.06368	1.06376	1.06336	1.06346	244	0	0
2022.12.27	19:45:00	1.06346	1.06373	1.06335	1.06368	230	0	0
2022.12.27	19:50:00	1.06368	1.06379	1.06355	1.06363	180	0	0
2022.12.27	19:55:00	1.06363	1.06379	1.06342	1.06371	308	0	0
2022.12.27	20:00:00	1.06371	1.06391	1.06356	1.06379	314	0	0
2022.12.27	20:05:00	1.06377	1.06395	1.06367	1.06390	248	0	0
2022.12.27	20:10:00	1.06390	1.06394	1.06380	1.06383	214	0	0
2022.12.27	20:15:00	1.06384	1.06414	1.06377	1.06411	234	0	0
2022.12.27	20:20:00	1.06411	1.06411	1.06392	1.06402	111	0	0
2022.12.27	20:25:00	1.06402	1.06413	1.06394	1.06401	151	0	0
2022.12.27	20:30:00	1.06401	1.06433	1.06387	1.06428	221	0	0
2022.12.27	20:35:00	1.06431	1.06515	1.06429	1.06474	316	0	0
2022.12.27	20:40:00	1.06472	1.06479	1.06450	1.06475	252	0	0
2022.12.27	20:45:00	1.06475	1.06486	1.06458	1.06480	163	0	0
2022.12.27	20:50:00	1.06480	1.06481	1.06451	1.06461	172	0	0
2022.12.27	20:55:00	1.06460	1.06489	1.06439	1.06488	174	0	0
2022.12.27	21:00:00	1.06488	1.06556	1.06476	1.06548	283	0	0
2022.12.27	21:05:00	1.06550	1.06564	1.06535	1.06540	273	0	0
2022.12.27	21:10:00	1.06540	1.06546	1.06502	1.06506	172	0	0
2022.12.27	21:15:00	1.06506	1.06509	1.06454	1.06458	254	0	0
2022.12.27	21:20:00	1.06459	1.06468	1.06446	1.06458	227	0	0
2022.12.27	21:25:00	1.06458	1.06466	1.06441	1.06444	258	0	0
2022.12.27	21:30:00	1.06444	1.06445	1.06424	1.06439	219	0	0
2022.12.27	21:35:00	1.06440	1.06446	1.06402	1.06409	313	0	0
2022.12.27	21:40:00	1.06410	1.06415	1.06377	1.06386	347	0	0
2022.12.27	21:45:00	1.06386	1.06405	1.06378	1.06390	238	0	0
2022.12.27	21:50:00	1.06390	1.06418	1.06388	1.06407	325	0	0
2022.12.27	21:55:00	1.06407	1.06431	1.06397	1.06415	333	0	0
2022.12.27	22:00:00	1.06415	1.06462	1.06414	1.06457	330	0	0
2022.12.27	22:05:00	1.06458	1.06469	1.06430	1.06437	222	0	0
2022.12.27	22:10:00	1.06439	1.06448	1.06405	1.06417	339	0	0
2022.12.27	22:15:00	1.06417	1.06440	1.06402	1.06406	390	0	0
2022.12.27	22:20:00	1.06406	1.06418	1.06398	1.06406	308	0	0
2022.12.27	22:25:00	1.06406	1.06420	1.06396	1.06411	261	0	0
2022.12.27	22:30:00	1.06411	1.06415	1.06401	1.06415	239	0	0
2022.12.27	22:35:00	1.06415	1.06432	1.06409	1.06428	226	0	0
2022.12.27	22:40:00	1.06428	1.06440	1.06414	1.06425	220	0	0
2022.12.27	22:45:00	1.06428	1.06437	1.06407	1.06412	141	0	0
2022.12.27	22:50:00	1.06411	1.06415	1.06383	1.06394	264	0	0
2022.12.27	22:55:00	1.06394	1.06416	1.06394	1.06414	250	0	0
2022.12.27	23:00:00	1.06413	1.06414	1.06399	1.06410	132	0	0
2022.12.27	23:05:00	1.06407	1.06413	1.06403	1.06409	60	0	2
2022.12.27	23:10:00	1.06409	1.06413	1.06399	1.06410	117	0	2
2022.12.27	23:15:00	1.06410	1.06413	1.06403	1.06412	80	0	2
2022.12.27	23:20:00	1.06410	1.06413	1.06397	1.06399	72	0	2
2022.12.27	23:25:00	1.06399	1.06411	1.06389	1.06406	133	0	2
2022.12.27	23:30:00	1.06406	1.06409	1.06399	1.06400	83	0	2
2022.12.27	23:35:00	1.06401	1.06405	1.06397	1.06399	43	0	2
2022.12.27	23:40:00	1.06400	1.06403	1.06379	1.06388	97	0	1
2022.12.27	23:45:00	1.06389	1.06390	1.06375	1.06381	92	0	7
2022.12.27	23:50:00	1.06381	1.06395	1.06354	1.06370	139	0	2
2022.12.27	23:55:00	1.06370	1.06403	1.06366	1.06390	135	0	7
2022.12.28	00:00:00	1.06389	1.06389	1.06353	1.06354	9	0	15
2022.12.28	00:05:00	1.06385	1.06419	1.06354	1.06419	15	0	18
2022.12.28	00:10:00	1.06394	1.06423	1.06388	1.06423	13	0	18
2022.12.28	00:15:00	1.06413	1.06423	1.06395	1.06413	16	0	38
2022.12.28	00:20:00	1.06398	1.06422	1.06398	1.06398	12	0	38
2022.12.28	00:25:00	1.06398	1.06414	1.06398	1.06402	20	0	38
2022.12.28	00:30:00	1.06411	1.06412	1.06393	1.06404	21	0	36
2022.12.28	00:35:00	1.06406	1.06406	1.06387	1.06403	19	0	36
2022.12.28	00:40:00	1.06404	1.06410	1.06400	1.06407	26	0	36
2022.12.28	00:45:00	1.06397	1.06414	1.06394	1.06397	30	0	36
2022.12.28	00:50:00	1.06405	1.06405	1.06385	1.06385	24	0	36
2022.12.28	00:55:00	1.06385	1.06399	1.06381	1.06383	17	0	36
2022.12.28	01:00:00	1.06383	1.06389	1.06369	1.06373	69	0	8
2022.12.28	01:05:00	1.06375	1.06396	1.06357	1.06357	58	0	7
2022.12.28	01:10:00	1.06356	1.06356	1.06302	1.06328	227	0	2
2022.12.28	01:15:00	1.06330	1.06378	1.06330	1.06373	208	0	12
2022.12.28	01:20:00	1.06371	1.06391	1.06371	1.06378	103	0	10
2022.12.28	01:25:00	1.06378	1.06383	1.06371	1.06371	68	0	2
2022.12.28	01:30:00	1.06371	1.06383	1.06364	1.06383	95	0	2
2022.12.28	01:35:00	1.06383	1.06386	1.06377	1.06382	58	0	2
2022.12.28	01:40:00	1.06383	1.06384	1.06373	1.06377	38	0	2
2022.12.28	01:45:00	1.06377	1.06377	1.06352	1.06366	80	0	2
2022.12.28	01:50:00	1.06366	1.06370	1.06355	1.06357	48	0	8
2022.12.28	01:55:00	1.06356	1.06368	1.06356	1.06363	47	0	9
2022.12.28	02:00:00	1.06365	1.06424	1.06350	1.06402	302	0	1
2022.12.28	02:05:00	1.06404	1.06404	1.06365	1.06373	335	0	1
2022.12.28	02:10:00	1.06374	1.06377	1.06365	1.06372	87	0	1
2022.12.28	02:15:00	1.06367	1.06372	1.06334	1.06346	158	0	1
2022.12.28	02:20:00	1.06347	1.06356	1.06297	1.06305	326	0	1
2022.12.28	02:25:00	1.06303	1.06305	1.06283	1.06283	207	0	1
2022.12.28	02:30:00	1.06283	1.06291	1.06262	1.06291	136	0	1
2022.12.28	02:35:00	1.06291	1.06291	1.06271	1.06275	118	0	1
2022.12.28	02:40:00	1.06275	1.06282	1.06262	1.06264	67	0	1
2022.12.28	02:45:00	1.06266	1.06284	1.06253	1.06258	198	0	1
2022.12.28	02:50:00	1.06259	1.06267	1.06245	1.06255	443	0	1
2022.12.28	02:55:00	1.06253	1.06283	1.06243	1.06278	379	0	1
2022.12.28	03:00:00	1.06280	1.06326	1.06267	1.06314	315	0	1
2022.12.28	03:05:00	1.06313	1.06324	1.06298	1.06316	282	0	1
2022.12.28	03:10:00	1.06316	1.06326	1.06295	1.06319	235	0	6
2022.12.28	03:15:00	1.06319	1.06333	1.06303	1.06332	129	0	7
2022.12.28	03:20:00	1.06332	1.06349	1.06331	1.06349	102	0	1
2022.12.28	03:25:00	1.06348	1.06383	1.06326	1.06379	147	0	1
2022.12.28	03:30:00	1.06379	1.06411	1.06364	1.06407	186	0	6
2022.12.28	03:35:00	1.06408	1.06425	1.06365	1.06389	292	0	0
2022.12.28	03:40:00	1.06390	1.06391	1.06367	1.06376	241	0	1
2022.12.28	03:45:00	1.06378	1.06395	1.06370	1.06391	227	0	1
2022.12.28	03:50:00	1.06392	1.06420	1.06392	1.06405	140	0	1
2022.12.28	03:55:00	1.06406	1.06423	1.06401	1.06420	291	0	1
2022.12.28	04:00:00	1.06421	1.06421	1.06372	1.06378	260	0	1
2022.12.28	04:05:00	1.06378	1.06414	1.06377	1.06395	218	0	1
2022.12.28	04:10:00	1.06395	1.06400	1.06372	1.06386	209	0	1
2022.12.28	04:15:00	1.06387	1.06396	1.06380	1.06389	144	0	1
2022.12.28	04:20:00	1.06385	1.06393	1.06367	1.06380	251	0	1
2022.12.28	04:25:00	1.06379	1.06390	1.06368	1.06380	160	0	1
2022.12.28	04:30:00	1.06379	1.06382	1.06368	1.06368	189	0	1
2022.12.28	04:35:00	1.06370	1.06395	1.06369	1.06390	111	0	1
2022.12.28	04:40:00	1.06391	1.06402	1.06389	1.06399	115	0	1
2022.12.28	04:45:00	1.06402	1.06404	1.06372	1.06387	142	0	1
2022.12.28	04:50:00	1.06388	1.06388	1.06354	1.06354	154	0	1
2022.12.28	04:55:00	1.06355	1.06389	1.06352	1.06362	253	0	1
2022.12.28	05:00:00	1.06362	1.06395	1.06348	1.06393	212	0	1
2022.12.28	05:05:00	1.06393	1.06414	1.06384	1.06406	100	0	1
2022.12.28	05:10:00	1.06406	1.06406	1.06390	1.06393	130	0	1
2022.12.28	05:15:00	1.06397	1.06406	1.06381	1.06406	159	0	1
2022.12.28	05:20:00	1.06406	1.06422	1.06399	1.06414	144	0	1
2022.12.28	05:25:00	1.06415	1.06417	1.06392	1.06392	124	0	1
2022.12.28	05:30:00	1.06389	1.06393	1.06351	1.06352	255	0	1
2022.12.28	05:35:00	1.06352	1.06360	1.06318	1.06358	315	0	1
2022.12.28	05:40:00	1.06358	1.06366	1.06345	1.06361	174	0	1
2022.12.28	05:45:00	1.06363	1.06375	1.06357	1.06368	167	0	1
2022.12.28	05:50:00	1.06367	1.06385	1.06355	1.06376	138	0	1
2022.12.28	05:55:00	1.06379	1.06382	1.06364	1.06373	208	0	1
2022.12.28	06:00:00	1.06374	1.06407	1.06369	1.06401	178	0	1
2022.12.28	06:05:00	1.06398	1.06411	1.06391	1.06411	105	0	1
2022.12.28	06:10:00	1.06411	1.06427	1.06396	1.06399	116	0	1
2022.12.28	06:15:00	1.06399	1.06407	1.06381	1.06384	175	0	1
2022.12.28	06:20:00	1.06385	1.06389	1.06378	1.06383	115	0	0
2022.12.28	06:25:00	1.06383	1.06404	1.06380	1.06404	135	0	1
2022.12.28	06:30:00	1.06405	1.06410	1.06379	1.06383	137	0	1
2022.12.28	06:35:00	1.06384	1.06388	1.06360	1.06365	88	0	1
2022.12.28	06:40:00	1.06366	1.06395	1.06364	1.06394	113	0	1
2022.12.28	06:45:00	1.06394	1.06443	1.06393	1.06424	255	0	1
2022.12.28	06:50:00	1.06424	1.06431	1.06421	1.06425	117	0	1
2022.12.28	06:55:00	1.06425	1.06427	1.06405	1.06417	87	0	1
2022.12.28	07:00:00	1.06417	1.06425	1.06403	1.06410	223	0	0
2022.12.28	07:05:00	1.06412	1.06442	1.06405	1.06441	177	0	0
2022.12.28	07:10:00	1.06442	1.06448	1.06425	1.06439	167	0	0
2022.12.28	07:15:00	1.06439	1.06442	1.06413	1.06418	125	0	0
2022.12.28	07:20:00	1.06419	1.06445	1.06418	1.06444	91	0	0
2022.12.28	07:25:00	1.06444	1.06471	1.06443	1.06459	78	0	0
2022.12.28	07:30:00	1.06462	1.06468	1.06436	1.06449	159	0	0
2022.12.28	07:35:00	1.06449	1.06465	1.06446	1.06452	108	0	0
2022.12.28	07:40:00	1.06452	1.06464	1.06445	1.06450	112	0	0
2022.12.28	07:45:00	1.06445	1.06458	1.06444	1.06451	152	0	0
2022.12.28	07:50:00	1.06452	1.06457	1.06429	1.06449	148	0	0
2022.12.28	07:55:00	1.06452	1.06467	1.06430	1.06459	285	0	0
2022.12.28	08:00:00	1.06462	1.06466	1.06444	1.06458	173	0	0
2022.12.28	08:05:00	1.06459	1.06472	1.06443	1.06468	157	0	0
2022.12.28	08:10:00	1.06465	1.06486	1.06464	1.06479	139	0	0
2022.12.28	08:15:00	1.06479	1.06488	1.06453	1.06487	201	0	0
2022.12.28	08:20:00	1.06485	1.06522	1.06474	1.06508	309	0	0
2022.12.28	08:25:00	1.06507	1.06513	1.06499	1.06505	207	0	0
2022.12.28	08:30:00	1.06502	1.06503	1.06481	1.06493	242	0	0
2022.12.28	08:35:00	1.06491	1.06500	1.06476	1.06493	183	0	0
2022.12.28	08:40:00	1.06495	1.06497	1.06456	1.06479	241	0	0
2022.12.28	08:45:00	1.06480	1.06489	1.06456	1.06464	222	0	0
2022.12.28	08:50:00	1.06463	1.06482	1.06463	1.06466	101	0	0
2022.12.28	08:55:00	1.06467	1.06489	1.06452	1.06462	287	0	0
2022.12.28	09:00:00	1.06458	1.06476	1.06438	1.06450	325	0	0
2022.12.28	09:05:00	1.06451	1.06486	1.06437	1.06482	354	0	0
2022.12.28	09:10:00	1.06482	1.06486	1.06460	1.06471	267	0	0
2022.12.28	09:15:00	1.06471	1.06533	1.06471	1.06532	371	0	0
2022.12.28	09:20:00	1.06533	1.06544	1.06492	1.06524	278	0	0
2022.12.28	09:25:00	1.06524	1.06546	1.06513	1.06525	319	0	0
2022.12.28	09:30:00	1.06524	1.06541	1.06492	1.06502	361	0	0
2022.12.28	09:35:00	1.06502	1.06516	1.06491	1.06504	231	0	0
2022.12.28	09:40:00	1.06505	1.06526	1.06485	1.06488	167	0	0
2022.12.28	09:45:00	1.06486	1.06496	1.06457	1.06463	175	0	0
2022.12.28	09:50:00	1.06462	1.06497	1.06443	1.06447	287	0	0
2022.12.28	09:55:00	1.06447	1.06488	1.06445	1.06457	422	0	0
2022.12.28	10:00:00	1.06455	1.06482	1.06415	1.06428	560	0	0
2022.12.28	10:05:00	1.06428	1.06452	1.06404	1.06426	453	0	0
2022.12.28	10:10:00	1.06426	1.06477	1.06423	1.06423	525	0	0
2022.12.28	10:15:00	1.06426	1.06476	1.06423	1.06431	489	0	0
2022.12.28	10:20:00	1.06436	1.06462	1.06417	1.06424	440	0	0
2022.12.28	10:25:00	1.06425	1.06449	1.06415	1.06442	469	0	0
2022.12.28	10:30:00	1.06439	1.06458	1.06422	1.06451	437	0	0
2022.12.28	10:35:00	1.06451	1.06457	1.06418	1.06424	389	0	0
2022.12.28	10:40:00	1.06424	1.06424	1.06374	1.06394	444	0	0
2022.12.28	10:45:00	1.06390	1.06401	1.06355	1.06394	348	0	0
2022.12.28	10:50:00	1.06397	1.06405	1.06376	1.06392	282	0	0
2022.12.28	10:55:00	1.06389	1.06391	1.06343	1.06362	231	0	0
2022.12.28	11:00:00	1.06362	1.06377	1.06339	1.06353	366	0	0
2022.12.28	11:05:00	1.06353	1.06358	1.06302	1.06306	309	0	0
2022.12.28	11:10:00	1.06307	1.06320	1.06278	1.06309	340	0	0
2022.12.28	11:15:00	1.06310	1.06324	1.06290	1.06300	362	0	0
2022.12.28	11:20:00	1.06300	1.06308	1.06278	1.06289	361	0	0
2022.12.28	11:25:00	1.06289	1.06320	1.06285	1.06311	278	0	0
2022.12.28	11:30:00	1.06311	1.06382	1.06301	1.06380	401	0	0
2022.12.28	11:35:00	1.06380	1.06394	1.06364	1.06383	366	0	0
2022.12.28	11:40:00	1.06384	1.06397	1.06369	1.06382	209	0	0
2022.12.28	11:45:00	1.06382	1.06387	1.06346	1.06359	236	0	0
2022.12.28	11:50:00	1.06359	1.06398	1.06349	1.06350	249	0	0
2022.12.28	11:55:00	1.06345	1.06377	1.06325	1.06371	292	0	0
2022.12.28	12:00:00	1.06371	1.06371	1.06342	1.06356	285	0	0
2022.12.28	12:05:00	1.06357	1.06397	1.06356	1.06366	222	0	0
2022.12.28	12:10:00	1.06366	1.06391	1.06339	1.06391	322	0	0
2022.12.28	12:15:00	1.06391	1.06412	1.06373	1.06396	302	0	0
2022.12.28	12:20:00	1.06396	1.06401	1.06380	1.06391	140	0	0
2022.12.28	12:25:00	1.06391	1.06411	1.06386	1.06400	282	0	0
2022.12.28	12:30:00	1.06406	1.06432	1.06377	1.06380	396	0	0
2022.12.28	12:35:00	1.06382	1.06386	1.06332	1.06370	260	0	0
2022.12.28	12:40:00	1.06369	1.06388	1.06356	1.06388	198	0	0
2022.12.28	12:45:00	1.06388	1.06428	1.06362	1.06364	256	0	0
2022.12.28	12:50:00	1.06364	1.06364	1.06328	1.06332	357	0	0
2022.12.28	12:55:00	1.06332	1.06343	1.06293	1.06339	343	0	0
2022.12.28	13:00:00	1.06340	1.06377	1.06316	1.06377	333	0	0
2022.12.28	13:05:00	1.06378	1.06441	1.06367	1.06431	445	0	0
2022.12.28	13:10:00	1.06427	1.06453	1.06394	1.06434	437	0	0
2022.12.28	13:15:00	1.06434	1.06449	1.06410	1.06422	332	0	0
2022.12.28	13:20:00	1.06422	1.06436	1.06405	1.06414	273	0	0
2022.12.28	13:25:00	1.06414	1.06421	1.06401	1.06421	166	0	0
2022.12.28	13:30:00	1.06421	1.06464	1.06414	1.06449	343	0	0
2022.12.28	13:35:00	1.06449	1.06455	1.06399	1.06402	258	0	0
2022.12.28	13:40:00	1.06404	1.06443	1.06404	1.06425	275	0	0
2022.12.28	13:45:00	1.06426	1.06450	1.06380	1.06450	556	0	0
2022.12.28	13:50:00	1.06448	1.06499	1.06435	1.06474	330	0	0
2022.12.28	13:55:00	1.06475	1.06524	1.06457	1.06466	457	0	0
2022.12.28	14:00:00	1.06468	1.06496	1.06454	1.06461	313	0	0
2022.12.28	14:05:00	1.06462	1.06467	1.06412	1.06414	441	0	0
2022.12.28	14:10:00	1.06413	1.06427	1.06386	1.06390	401	0	0
2022.12.28	14:15:00	1.06393	1.06404	1.06366	1.06388	411	0	0
2022.12.28	14:20:00	1.06388	1.06428	1.06388	1.06424	392	0	0
2022.12.28	14:25:00	1.06424	1.06479	1.06415	1.06477	385	0	0
2022.12.28	14:30:00	1.06477	1.06527	1.06470	1.06478	407	0	0
2022.12.28	14:35:00	1.06479	1.06516	1.06475	1.06484	392	0	0
2022.12.28	14:40:00	1.06484	1.06546	1.06473	1.06530	405	0	0
2022.12.28	14:45:00	1.06531	1.06546	1.06485	1.06517	550	0	0
2022.12.28	14:50:00	1.06517	1.06578	1.06505	1.06573	262	0	0
2022.12.28	14:55:00	1.06570	1.06573	1.06462	1.06462	559	0	0
2022.12.28	15:00:00	1.06462	1.06500	1.06459	1.06493	431	0	0
2022.12.28	15:05:00	1.06492	1.06495	1.06422	1.06436	334	0	0
2022.12.28	15:10:00	1.06437	1.06439	1.06383	1.06401	443	0	0
2022.12.28	15:15:00	1.06399	1.06427	1.06380	1.06393	387	0	0
2022.12.28	15:20:00	1.06396	1.06424	1.06386	1.06421	517	0	0
2022.12.28	15:25:00	1.06421	1.06428	1.06393	1.06416	347	0	0
2022.12.28	15:30:00	1.06415	1.06421	1.06381	1.06391	446	0	0
2022.12.28	15:35:00	1.06391	1.06405	1.06373	1.06385	300	0	0
2022.12.28	15:40:00	1.06386	1.06407	1.06380	1.06395	331	0	0
2022.12.28	15:45:00	1.06394	1.06431	1.06390	1.06415	301	0	0
2022.12.28	15:50:00	1.06411	1.06416	1.06337	1.06390	481	0	0
2022.12.28	15:55:00	1.06390	1.06451	1.06385	1.06418	450	0	0
2022.12.28	16:00:00	1.06418	1.06467	1.06394	1.06465	382	0	0
2022.12.28	16:05:00	1.06466	1.06479	1.06451	1.06471	395	0	0
2022.12.28	16:10:00	1.06471	1.06479	1.06444	1.06451	434	0	0
2022.12.28	16:15:00	1.06454	1.06508	1.06454	1.06501	359	0	0
2022.12.28	16:20:00	1.06501	1.06524	1.06485	1.06496	406	0	0
2022.12.28	16:25:00	1.06496	1.06574	1.06487	1.06537	525	0	0
2022.12.28	16:30:00	1.06539	1.06585	1.06523	1.06565	918	0	0
2022.12.28	16:35:00	1.06565	1.06744	1.06565	1.06647	1137	0	0
2022.12.28	16:40:00	1.06649	1.06655	1.06623	1.06633	661	0	0
2022.12.28	16:45:00	1.06635	1.06706	1.06634	1.06686	667	0	0
2022.12.28	16:50:00	1.06686	1.06695	1.06570	1.06591	632	0	0
