,var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var8(t-1),var9(t-1),var10(t-1),var11(t-1),var1(t)
1606,0.21098328,0.20504189,0.2108059,0.21615982,0.2038765,0.62788683,0.476102,0.4708399,0.19585228,0.17824554,0.23696327,0.20681763
1607,0.20681763,0.21053505,0.21345139,0.21615982,0.2044506,0.5824397,0.47876838,0.47531372,0.19719696,0.17824554,0.23406792,0.21287918
1608,0.21287918,0.2063675,0.21137238,0.21408272,0.20544815,0.6337876,0.4850764,0.4803053,0.19719696,0.17824554,0.22537804,0.21742249
1609,0.21742249,0.21224022,0.21552658,0.2180481,0.2089386,0.6696494,0.4930727,0.4860892,0.20161057,0.17824554,0.21881104,0.21704674
1610,0.21704674,0.2171669,0.2238388,0.22786522,0.21131706,0.66467065,0.4987496,0.49198753,0.20958138,0.18239212,0.22363853,0.21988678
1611,0.21988678,0.21660042,0.21949387,0.22465706,0.2131195,0.68903667,0.5048658,0.4980758,0.21063614,0.18239212,0.22827339,0.23011398
1612,0.23011398,0.2196331,0.22950554,0.23012924,0.21783638,0.7650789,0.51658624,0.50557095,0.21351814,0.18535233,0.23503304,0.22670555
1613,0.22670555,0.2296753,0.22837257,0.23409462,0.22063828,0.71401954,0.52272534,0.51294184,0.21351814,0.18535233,0.22460556,0.23068047
1614,0.23068047,0.22626495,0.22893906,0.22937584,0.22332382,0.7439279,0.5297498,0.5204115,0.21687889,0.18535233,0.23039818,0.22821999
1615,0.22821999,0.23100281,0.22931671,0.23447227,0.22558594,0.7048136,0.5327439,0.52705765,0.2171669,0.1890049,0.24198532,0.23030281
1616,0.23030281,0.2277813,0.23479462,0.2388134,0.22769547,0.7228367,0.53582513,0.5330646,0.21985435,0.19176865,0.24835968,0.23068047
1617,0.23068047,0.22986603,0.23498535,0.23692703,0.2278099,0.7262731,0.53770804,0.53829175,0.22206116,0.19186783,0.2479744,0.22784042
1618,0.22784042,0.23024368,0.2340393,0.23654938,0.2280407,0.6726866,0.53630954,0.54216033,0.22407913,0.19186783,0.24835968,0.22632599
1619,0.22632599,0.227211,0.22742844,0.22956467,0.2271576,0.6442047,0.5333122,0.54458404,0.22407913,0.19186783,0.25531387,0.2238636
1620,0.2238636,0.22607422,0.2251625,0.22937584,0.2262764,0.59797364,0.5284139,0.5454261,0.22695923,0.19186783,0.25299454,0.22935486
1621,0.22935486,0.223423,0.23214912,0.23201752,0.22608376,0.6703762,0.52781886,0.5459665,0.22695923,0.19186783,0.2475872,0.2276516
1622,0.2276516,0.22891617,0.233284,0.2367363,0.2254715,0.6366737,0.525411,0.54585963,0.22695923,0.19186783,0.25647163,0.22575569
1623,0.22575569,0.22797012,0.2264843,0.23201752,0.22504807,0.5990721,0.5214734,0.5448924,0.22695923,0.19186783,0.2580166,0.23162842
1624,0.23162842,0.22493935,0.23271751,0.23579407,0.2261219,0.6800006,0.5219855,0.54423326,0.22695923,0.19186783,0.26342392,0.22859955
1625,0.22859955,0.23119164,0.233284,0.23579407,0.2270832,0.6188444,0.51955533,0.5431618,0.22695923,0.19186783,0.26535606,0.23333359
1626,0.23333359,0.22816086,0.24178505,0.2297535,0.2278881,0.68118435,0.52044934,0.5425048,0.23041534,0.19887543,0.25859642,0.23882675
1627,0.23882675,0.2328968,0.24934006,0.2442894,0.23015213,0.7418642,0.52448493,0.5428829,0.23425674,0.20667076,0.2589798,0.21742249
1628,0.21742249,0.23839378,0.23932838,0.22333527,0.22846413,0.43858665,0.51153105,0.54028463,0.23425674,0.20775795,0.25840187,0.2219696
1629,0.2219696,0.21735764,0.22553825,0.2242775,0.22650719,0.49393862,0.50413626,0.5365501,0.23444557,0.20775795,0.26187897,0.21344757
1630,0.21344757,0.22171783,0.2251625,0.22352219,0.22343826,0.41255844,0.49175158,0.5307892,0.23425674,0.20775795,0.26187897,0.2295456
1631,0.2295456,0.21299934,0.23139572,0.22238922,0.2226696,0.5774218,0.4933615,0.526541,0.23425674,0.21121216,0.25511932,0.24753761
1632,0.24753761,0.22929573,0.2536831,0.24070168,0.2244358,0.6993,0.5072841,0.5262601,0.23646355,0.21377754,0.25743484,0.24507523
1633,0.24507523,0.24710846,0.25085068,0.25165176,0.23003769,0.67397785,0.51593876,0.5279734,0.23646355,0.21377754,0.25608444,0.23200798
1634,0.23200798,0.24407768,0.24234962,0.2367363,0.23206902,0.5530125,0.512715,0.52862215,0.23646355,0.2159481,0.2638073,0.22859955
1635,0.22859955,0.23176193,0.23592758,0.23900414,0.23513794,0.52497774,0.50718987,0.5279039,0.23646355,0.2180233,0.26361656,0.23939323
1636,0.23939323,0.22797012,0.24065018,0.2388134,0.23713112,0.6065325,0.5101719,0.5279971,0.23646355,0.2180233,0.27616882,0.24545479
1637,0.24545479,0.23877144,0.24518394,0.24881935,0.2367115,0.6470048,0.516371,0.5294598,0.23646355,0.2209835,0.29644775,0.23503876
1638,0.23503876,0.24559212,0.25179482,0.24240112,0.23467827,0.5534811,0.5131307,0.52990437,0.23646355,0.2209835,0.29432106,0.23958206
1639,0.23958206,0.23384476,0.24159622,0.23447227,0.23621178,0.5872694,0.51332647,0.53030384,0.23962975,0.2209835,0.27810097,0.23806763
1640,0.23806763,0.239151,0.24726105,0.24315834,0.23813057,0.57310706,0.5118401,0.5302906,0.24193382,0.2209835,0.27616882,0.25681877
1641,0.25681877,0.23744392,0.2585945,0.24410057,0.24165916,0.69847745,0.52367353,0.53292984,0.24443054,0.22354889,0.27713585,0.26060486
1642,0.26060486,0.25639534,0.26482964,0.26581192,0.24472618,0.71911114,0.5350117,0.5375802,0.24760056,0.22680664,0.27018356,0.26477242
1643,0.26477242,0.26075363,0.26445198,0.26826477,0.2507496,0.7417629,0.54610795,0.5437852,0.24760056,0.22680664,0.27443123,0.26420403
1644,0.26420403,0.2643547,0.26482964,0.2684536,0.2557354,0.73488957,0.55347073,0.550398,0.25,0.22680664,0.2782936,0.26988602
1645,0.26988602,0.2630291,0.27162933,0.2705307,0.26218033,0.76808983,0.56233495,0.5576732,0.25393677,0.23036003,0.27964592,0.26174355
1646,0.26174355,0.26966095,0.2693634,0.26826477,0.26317787,0.6672699,0.56229925,0.5634853,0.25393677,0.23036003,0.26612663,0.26553154
1647,0.26553154,0.26132202,0.26407242,0.26958847,0.2641735,0.69385874,0.56389964,0.5684934,0.25393677,0.23036003,0.260334,0.2715912
1648,0.2715912,0.26530075,0.2727623,0.27619553,0.26555443,0.7341496,0.56840235,0.5735082,0.25739288,0.23095131,0.2628441,0.27443123
1649,0.27443123,0.2711773,0.27427292,0.28204727,0.2676258,0.75226367,0.57280487,0.5785058,0.26392174,0.23174095,0.2655468,0.27954483
1650,0.27954483,0.27401924,0.2795639,0.2816677,0.26958275,0.78384703,0.5787189,0.58382833,0.269392,0.2345047,0.25878716,0.2742424
1651,0.2742424,0.27894592,0.28145218,0.28487778,0.2721138,0.7072256,0.57823426,0.58797777,0.27035332,0.2354927,0.2541523,0.27537918
1652,0.27537918,0.27401924,0.2748413,0.27581787,0.2741108,0.7159013,0.57738906,0.591108,0.27035332,0.2354927,0.2589798,0.26306725
1653,0.26306725,0.27458763,0.27521706,0.2726078,0.27238464,0.55786306,0.5665678,0.591189,0.27035332,0.2354927,0.26129913,0.2755661
1654,0.2755661,0.26264954,0.27465248,0.27166176,0.27261353,0.66208017,0.56595355,0.5911163,0.27035332,0.2354927,0.2624569,0.27651596
1655,0.27651596,0.27534485,0.27805138,0.2788372,0.27199936,0.6691298,0.5650099,0.59084684,0.27035332,0.2354927,0.25531387,0.27272606
1656,0.27272606,0.27610397,0.27805138,0.27864838,0.27169418,0.622001,0.5604016,0.5895993,0.27477074,0.23874855,0.260334,0.26136398
1657,0.26136398,0.27231216,0.2714405,0.26675415,0.26885414,0.500753,0.5475098,0.58571446,0.27409744,0.24111557,0.2524147,0.2710228
1658,0.2710228,0.26094246,0.27370644,0.27204132,0.27046585,0.5889109,0.54344136,0.5816955,0.27409744,0.24111557,0.24777985,0.26647758
1659,0.26647758,0.27136612,0.27238464,0.26883125,0.26862335,0.5433907,0.536085,0.57683307,0.27409744,0.24111557,0.27153397,0.2785988
1660,0.2785988,0.26605988,0.27993965,0.27732658,0.26904678,0.6416559,0.53826076,0.5734303,0.27332878,0.24111557,0.27578163,0.27916527
1661,0.27916527,0.2781887,0.27975273,0.28412437,0.2703495,0.6458549,0.5395434,0.57099533,0.27332878,0.24358559,0.28505325,0.288826
1662,0.288826,0.27913475,0.29202843,0.29016495,0.27591133,0.7134764,0.5466727,0.5706438,0.27947235,0.24960709,0.28408813,0.3106041
1663,0.3106041,0.2882328,0.31186295,0.2975273,0.28392982,0.82057726,0.5670437,0.57492423,0.2895527,0.2599697,0.28717804,0.29356194
1664,0.29356194,0.31040192,0.30978394,0.30111504,0.28941536,0.6550798,0.5695486,0.5789095,0.2895527,0.2599697,0.29026794,0.29431725
1665,0.29431725,0.2933483,0.2939186,0.29771614,0.29259682,0.6593144,0.5708693,0.58239347,0.2895527,0.26292992,0.28544044,0.29109764
1666,0.29109764,0.2939167,0.29202843,0.29922676,0.29501343,0.62929124,0.5683788,0.584623,0.29003334,0.26885033,0.28544044,0.2882576
1667,0.2882576,0.29088402,0.29297447,0.296772,0.294899,0.60217047,0.5632043,0.5852478,0.29003334,0.27171135,0.27616882,0.28465843
1668,0.28465843,0.28785324,0.28617477,0.2884655,0.28964424,0.5673723,0.5554386,0.58400875,0.29377747,0.27171135,0.26883125,0.28996277
1669,0.28996277,0.28425217,0.29032898,0.29224205,0.28891754,0.61068565,0.55215394,0.58228195,0.29377747,0.27171135,0.27327347,0.29223442
1670,0.29223442,0.2895584,0.29410744,0.300169,0.2884941,0.6290023,0.55022985,0.58046967,0.29704285,0.27171135,0.27597618,0.2844696
1671,0.2844696,0.29183006,0.29542923,0.29299545,0.28715134,0.54524064,0.5421534,0.57721126,0.29704285,0.27171135,0.27501106,0.277462
1672,0.277462,0.28406143,0.2822075,0.2863884,0.2849636,0.47925377,0.5298944,0.5718594,0.2939701,0.27171135,0.27906418,0.27765083
1673,0.27765083,0.27705002,0.27654076,0.28450203,0.28354645,0.4813195,0.51969105,0.5652931,0.2837944,0.2755623,0.28775597,0.27632523
1674,0.27632523,0.27724075,0.2789955,0.28393555,0.2807846,0.46789604,0.5101215,0.55789715,0.2837944,0.2755623,0.28601837,0.27689362
1675,0.27689362,0.27591324,0.2816391,0.28525543,0.27767754,0.47540522,0.50252426,0.55027914,0.2837944,0.2755623,0.28427887,0.2729168
1676,0.2729168,0.27648354,0.27502823,0.27997017,0.2753353,0.430749,0.49327826,0.5421143,0.28302574,0.2755623,0.286211,0.27026558
1677,0.27026558,0.27231216,0.27049446,0.27619553,0.27388,0.40213645,0.4838037,0.5334608,0.28072166,0.27506828,0.29374313,0.2761364
1678,0.2761364,0.26984978,0.27521706,0.280159,0.27357292,0.49087924,0.48040533,0.525777,0.28072166,0.27506828,0.28640366,0.27462006
1679,0.27462006,0.2757244,0.2774849,0.28336716,0.2732277,0.4717313,0.47647825,0.51875055,0.28072166,0.27506828,0.28679085,0.27348518
1680,0.27348518,0.27420807,0.27861786,0.2843132,0.27253723,0.4567542,0.4724553,0.51222855,0.27400208,0.27506828,0.28853035,0.27083206
1681,0.27083206,0.27326202,0.27162933,0.2794037,0.2721138,0.4214909,0.46730852,0.5058585,0.27371407,0.27506828,0.28756332,0.26893806
1682,0.26893806,0.27041817,0.27654076,0.27864838,0.27184677,0.3967076,0.46188718,0.49954838,0.27371407,0.27506828,0.28717804,0.26571846
1683,0.26571846,0.26833534,0.268795,0.27524948,0.26973724,0.35613745,0.45535636,0.49303788,0.27284813,0.27417946,0.28756332,0.26609802
1684,0.26609802,0.2654915,0.26426315,0.27430725,0.2680111,0.36475772,0.45062715,0.48677045,0.26900673,0.27181053,0.28679085,0.286932
1685,0.286932,0.2656803,0.28749657,0.2767601,0.27073288,0.6729613,0.46212095,0.48433033,0.27352142,0.27181053,0.27983856,0.288826
1686,0.288826,0.2863369,0.29165077,0.2975273,0.27437782,0.69067925,0.47252947,0.484709,0.27563095,0.27181053,0.28756332,0.29924202
1687,0.29924202,0.2882328,0.3007183,0.2994156,0.28051376,0.7744144,0.48811647,0.4885023,0.280241,0.27181053,0.2865982,0.3009472
1688,0.3009472,0.29884338,0.29977608,0.30696678,0.28764915,0.78626025,0.50129884,0.49448887,0.280241,0.27181053,0.27945137,0.30303
1689,0.30303,0.300169,0.30279732,0.311121,0.29513168,0.8011118,0.51272064,0.50183576,0.2812996,0.27072525,0.28582573,0.2946968
1690,0.2946968,0.30244446,0.30581856,0.3035679,0.29670143,0.6578149,0.51511735,0.50825,0.2828331,0.26865196,0.2848606,0.30075645
1691,0.30075645,0.29429626,0.30109787,0.3043251,0.29911804,0.7122053,0.5207999,0.51465386,0.2828331,0.26865196,0.2813835,0.29318237
1692,0.29318237,0.30035973,0.30109787,0.30319023,0.2978897,0.60264343,0.51915514,0.5194087,0.2828331,0.26865196,0.28099632,0.286932
1693,0.286932,0.2925892,0.29202843,0.29318428,0.29505348,0.52612364,0.51274467,0.52177703,0.2946434,0.26865196,0.2813835,0.28087044
1694,0.28087044,0.28671646,0.28485298,0.2877102,0.2905655,0.46103346,0.5028086,0.5214467,0.2932968,0.26865196,0.282156,0.28787804
1695,0.28787804,0.28027153,0.289196,0.2899742,0.28918457,0.5423107,0.49965298,0.52047586,0.2932968,0.26865196,0.2813835,0.29052925
1696,0.29052925,0.28709412,0.2918396,0.2980919,0.2871132,0.57078755,0.49870205,0.5194862,0.2932968,0.26865196,0.28099632,0.2920456
1697,0.2920456,0.2901249,0.29089546,0.2980919,0.2868824,0.5874852,0.4986715,0.51868767,0.2932968,0.26865196,0.28157616,0.29621124
1698,0.29621124,0.29183006,0.29486084,0.29563904,0.28876114,0.63269264,0.5012731,0.5186314,0.2932968,0.26865196,0.27906418,0.3035984
1699,0.3035984,0.29562187,0.3033619,0.30602264,0.29336548,0.702562,0.5082317,0.5201446,0.2920494,0.26865196,0.27925873,0.2971573
1700,0.2971573,0.30320358,0.30166245,0.30734444,0.29524422,0.6086098,0.50854766,0.5214259,0.2920494,0.26865196,0.2804184,0.29867554
1701,0.29867554,0.29656982,0.299963,0.30734444,0.29689407,0.6244321,0.50939757,0.5226413,0.2920494,0.26865196,0.27906418,0.30322075
1702,0.30322075,0.29846382,0.30185127,0.30753326,0.2991562,0.67071265,0.5128404,0.52438456,0.2920494,0.26865196,0.27443123,0.304924
1703,0.304924,0.30301285,0.30921936,0.30960846,0.3009224,0.68754834,0.51622635,0.52653736,0.2972355,0.27043152,0.27597618,0.29886246
1704,0.29886246,0.3039589,0.3020401,0.30583382,0.2999611,0.590147,0.5139258,0.5277445,0.29809952,0.27043152,0.27462387,0.30208397
1705,0.30208397,0.2982769,0.30241966,0.30866623,0.30096054,0.62764853,0.5138942,0.52870303,0.29809952,0.27043152,0.27539825,0.30322075
1706,0.30322075,0.30187416,0.3041191,0.31300735,0.30187988,0.64093125,0.51413554,0.52952397,0.30011368,0.27043152,0.27365875,0.30397606
1707,0.30397606,0.30282402,0.30317307,0.31206322,0.30203247,0.6503091,0.51431435,0.53022075,0.30270576,0.27043152,0.27404404,0.30435562
1708,0.30435562,0.30301285,0.30279732,0.30960846,0.30191803,0.6553773,0.51417005,0.53074586,0.30270576,0.27043152,0.27713585,0.3035984
1709,0.3035984,0.3039589,0.30317307,0.31300735,0.30287933,0.63849556,0.512955,0.53089386,0.30270576,0.27043152,0.27983856,0.29810524
1710,0.29810524,0.3033924,0.30241966,0.30583382,0.30207253,0.52649575,0.50749743,0.52979016,0.30366707,0.28119087,0.27848625,0.29640198
1711,0.29640198,0.29751778,0.29561806,0.30602264,0.3006916,0.49567175,0.50151145,0.5275668,0.30049896,0.28119087,0.2800312,0.30454445
1712,0.30454445,0.29600143,0.30317307,0.30545616,0.30080795,0.6304308,0.50228477,0.5259612,0.29790688,0.28119087,0.27925873,0.29356194
1713,0.29356194,0.3039589,0.30222893,0.3037567,0.29862022,0.45964438,0.49454528,0.5229437,0.29790688,0.28119087,0.27925873,0.2946968
1714,0.2946968,0.29315948,0.2952404,0.3022461,0.29681778,0.47768593,0.4889682,0.5192808,0.29771614,0.28119087,0.28331566,0.29602242
1715,0.29602242,0.29429626,0.30147552,0.30526733,0.29639435,0.49966443,0.48528564,0.5155258,0.2972355,0.28119087,0.28447342,0.29621124
1716,0.29621124,0.2952423,0.30052948,0.30602264,0.2963562,0.50302136,0.4823101,0.51185554,0.2972355,0.28119087,0.29258537,0.29772758
1717,0.29772758,0.2958107,0.29712868,0.30583382,0.29497528,0.5312999,0.48087847,0.50859874,0.2972355,0.28119087,0.2914257,0.29829597
1718,0.29829597,0.2971382,0.29675102,0.30753326,0.29593468,0.5423493,0.47999036,0.50579447,0.2972355,0.28119087,0.2813835,0.29753685
1719,0.29753685,0.29789734,0.29712868,0.30734444,0.2965088,0.5258328,0.4785804,0.5032353,0.2972355,0.28119087,0.2813835,0.2979164
1720,0.2979164,0.29694748,0.2978859,0.30734444,0.29689407,0.5346314,0.47759855,0.50096804,0.2972355,0.2834587,0.28196335,0.29734802
1721,0.29734802,0.29751778,0.29712868,0.30677795,0.29712486,0.5201121,0.47627926,0.49885884,0.29675484,0.28434753,0.2800312,0.29753685
1722,0.29753685,0.29694748,0.29675102,0.3077221,0.2970848,0.5254165,0.47525787,0.49694276,0.29636955,0.28434753,0.2800312,0.2965908
1723,0.2965908,0.2971382,0.2973194,0.30677795,0.29673958,0.49768323,0.4736622,0.4950526,0.2971382,0.2864189,0.2800312,0.29678154
1724,0.29678154,0.29600143,0.29486084,0.30658913,0.296587,0.5040928,0.47245413,0.49326992,0.29569626,0.2864189,0.2804184,0.29678154
1725,0.29678154,0.29619026,0.29505157,0.3063984,0.2963562,0.5040928,0.47142667,0.49161372,0.2943554,0.2864189,0.27983856,0.2979164
1726,0.2979164,0.29619026,0.29618645,0.305645,0.29647255,0.5476769,0.47137174,0.49027646,0.2943554,0.2864189,0.28370094,0.28996277
1727,0.28996277,0.29675865,0.29486084,0.30073738,0.29493904,0.32883734,0.4655215,0.48789662,0.2943554,0.2864189,0.28292847,0.29242325
1728,0.29242325,0.2920208,0.29032898,0.2899742,0.294096,0.41494727,0.46271154,0.48536348,0.2920494,0.2840519,0.28196335,0.29242325
1729,0.29242325,0.28690338,0.2918396,0.2980919,0.2932129,0.41494727,0.46054003,0.48285073,0.2917614,0.28138542,0.2782936,0.29261208
1730,0.29261208,0.28861046,0.2905178,0.29960442,0.29236603,0.42217463,0.45903033,0.48050246,0.2917614,0.28138542,0.2800312,0.288826
1731,0.288826,0.29315948,0.29127502,0.29960442,0.29052544,0.33124673,0.4551879,0.4777634,0.2917614,0.28138542,0.2786808,0.29185677
1732,0.29185677,0.28842163,0.28957367,0.29960442,0.29091072,0.4428329,0.4544792,0.47541347,0.290802,0.2804985,0.27674866,0.29185677
1733,0.29185677,0.29145432,0.28995132,0.30035973,0.29079628,0.4428329,0.4540478,0.47343692,0.290802,0.2804985,0.27655602,0.29431725
1734,0.29431725,0.29183006,0.29297447,0.2994156,0.29117966,0.5269941,0.4556141,0.47220644,0.290802,0.2804985,0.27327347,0.29375076
1735,0.29375076,0.2944851,0.29561806,0.30337906,0.29140854,0.50864667,0.45654333,0.4714301,0.290514,0.2804985,0.27288628,0.29507637
1736,0.29507637,0.2933483,0.29429626,0.3043251,0.29267502,0.5539914,0.45832783,0.47120866,0.290514,0.2804985,0.27771378,0.29545593
1737,0.29545593,0.2939167,0.29580688,0.3050785,0.29340553,0.5670363,0.46007964,0.47142377,0.29061127,0.2804985,0.28679085,0.2971573
1738,0.2971573,0.2950554,0.29505157,0.30583382,0.29447746,0.62405133,0.46274033,0.47219166,0.29061127,0.2800045,0.2918129,0.29450798
1739,0.29450798,0.296381,0.29505157,0.3030014,0.2945156,0.51927525,0.46294236,0.47285125,0.29061127,0.27960968,0.3180771,0.3009472
1740,0.3009472,0.29410553,0.29901886,0.30262566,0.29597473,0.6936387,0.46777362,0.47446075,0.29224205,0.27960968,0.32927895,0.3009472
1741,0.3009472,0.29998207,0.30015182,0.311121,0.297163,0.6936387,0.47153115,0.47658977,0.2930088,0.27911568,0.32985878,0.30814362
1742,0.30814362,0.3007393,0.3080864,0.3118744,0.29973412,0.81572855,0.47959748,0.4800993,0.29858017,0.2830639,0.32966614,0.29829597
1743,0.29829597,0.30737114,0.30695152,0.30734444,0.2999611,0.54778785,0.47864974,0.48269466,0.29925156,0.2830639,0.33410645,0.2979164
1744,0.2979164,0.29789734,0.29712868,0.305645,0.30065155,0.53989553,0.47748196,0.48450947,0.29925156,0.2830639,0.3356514,0.29772758
1745,0.29772758,0.29751778,0.29712868,0.3084755,0.30000114,0.5355975,0.47629195,0.48569483,0.29963303,0.2830639,0.32889175,0.2965908
1746,0.2965908,0.29732704,0.29769707,0.30545616,0.29911804,0.50847596,0.47441557,0.48622295,0.29963303,0.2830639,0.32715416,0.29564285
1747,0.29564285,0.296381,0.29580688,0.3050785,0.296587,0.4854018,0.472158,0.4861399,0.29963303,0.2830639,0.32792664,0.29810524
1748,0.29810524,0.29467583,0.29580688,0.305645,0.29654884,0.55110633,0.47208878,0.48605797,0.3000183,0.2830639,0.3242569,0.29810524
1749,0.29810524,0.2977066,0.29580688,0.3071556,0.296587,0.55110633,0.47195774,0.48596308,0.3000183,0.2830639,0.3242569,0.29734802
1750,0.29734802,0.29789734,0.29618645,0.3063984,0.2965088,0.5276486,0.47123244,0.48572475,0.3000183,0.2830639,0.32657433,0.29621124
1751,0.29621124,0.29694748,0.29561806,0.3063984,0.2964344,0.4923272,0.46977782,0.48520833,0.29934502,0.2830639,0.31865692,0.3009472
1752,0.3009472,0.2950554,0.2993965,0.30545616,0.29750824,0.6275968,0.47200343,0.4852936,0.29550743,0.2830639,0.31324768,0.29867554
1753,0.29867554,0.30054855,0.2986412,0.307909,0.29762268,0.55590606,0.47203267,0.48536837,0.29550743,0.2830639,0.30571747,0.29450798
1754,0.29450798,0.29846382,0.29769707,0.30526733,0.29689407,0.4475121,0.46897247,0.4847429,0.29550743,0.2830639,0.30475044,0.29356194
1755,0.29356194,0.29410553,0.29410744,0.3043251,0.29612732,0.42586207,0.4658511,0.48354357,0.29474068,0.2830639,0.30726242,0.29678154
1756,0.29678154,0.29315948,0.29580688,0.3043251,0.29624176,0.52094144,0.46572265,0.48255533,0.29474068,0.2830639,0.30533028,0.29223442
1757,0.29223442,0.296381,0.2944851,0.30205727,0.29447746,0.41665876,0.4623372,0.48100665,0.29474068,0.2830639,0.31228447,0.29356194
1758,0.29356194,0.2925892,0.29259682,0.30186844,0.29344177,0.4548465,0.46067685,0.4793959,0.2939701,0.28326035,0.30571747,0.29128838
1759,0.29128838,0.29353714,0.292408,0.30205727,0.29278946,0.40583813,0.45778897,0.47746062,0.29387474,0.2845459,0.3080349,0.2909088
1760,0.2909088,0.29088402,0.289196,0.29998016,0.2922516,0.3977434,0.45533893,0.47536376,0.29224205,0.28286552,0.30957794,0.28920364
1761,0.28920364,0.29050446,0.28881836,0.29979134,0.29071808,0.36112702,0.45230362,0.47300658,0.29166603,0.28266716,0.31382942,0.29564285
1762,0.29564285,0.28861046,0.29353905,0.29979134,0.29140854,0.5493003,0.45471975,0.47166187,0.2911873,0.28266716,0.32754135,0.3041649
1763,0.3041649,0.2952423,0.30241966,0.30545616,0.2935562,0.7019362,0.46288285,0.47241408,0.29358673,0.28266716,0.32850456,0.30946922
1764,0.30946922,0.30433846,0.30732918,0.31357384,0.2972393,0.76724213,0.47313276,0.47531107,0.29608154,0.28266716,0.32985878,0.32822037
1765,0.32822037,0.30888748,0.33301735,0.31999207,0.3047943,0.9015865,0.49460244,0.48243636,0.30913734,0.29569435,0.3294716,0.3443184
1766,0.3443184,0.3285942,0.34397507,0.33698273,0.31595612,0.95994496,0.5227039,0.49442932,0.3147087,0.30142212,0.32985878,0.3348484
1767,0.3348484,0.34451485,0.34454346,0.34378052,0.32389832,0.8075752,0.5372356,0.5072778,0.31499672,0.30171967,0.32889175,0.34526634
1768,0.34526634,0.3348503,0.34435272,0.34396935,0.33222198,0.85561574,0.5553172,0.52160555,0.31499672,0.30171967,0.3304367,0.34734726
1769,0.34734726,0.34527016,0.34869766,0.3539753,0.33989525,0.8643505,0.5699603,0.53634673,0.31710815,0.30388832,0.32522202,0.3443184
1770,0.3443184,0.34849167,0.35020828,0.35246468,0.3431549,0.8171799,0.57805467,0.54995227,0.32027626,0.30467987,0.32754135,0.3410988
1771,0.3410988,0.34337616,0.3435974,0.34887695,0.3425007,0.7672784,0.58078927,0.56144905,0.32478905,0.30467987,0.33314133,0.3386364
1772,0.3386364,0.34072304,0.34189606,0.34736824,0.34326935,0.7291075,0.5798407,0.57043403,0.32728386,0.30467987,0.32754135,0.33977318
1773,0.33977318,0.3378811,0.34265327,0.34887695,0.34215546,0.7380686,0.5786121,0.577347,0.34033966,0.30467987,0.3290863,0.3354149
1774,0.3354149,0.33939743,0.33906364,0.3401928,0.33973885,0.6663708,0.57321507,0.58166873,0.3434124,0.30467987,0.32927895,0.34015274
1775,0.34015274,0.33503723,0.33906364,0.34547997,0.3388958,0.7104209,0.57117474,0.58466923,0.3434124,0.30467987,0.3304367,0.3316288
1776,0.3316288,0.34072304,0.34132957,0.3409481,0.3369789,0.5839166,0.56222117,0.58506465,0.3434124,0.30467987,0.3300495,0.32878685
1777,0.32878685,0.33124924,0.33358574,0.33830452,0.33498383,0.54687196,0.55205154,0.5831038,0.34062958,0.30467987,0.32445145,0.3208332
1778,0.3208332,0.32840538,0.32829666,0.32886505,0.33114815,0.454513,0.53735733,0.57824457,0.33794212,0.30467987,0.32927895,0.32102203
1779,0.32102203,0.320446,0.32093048,0.3298092,0.3282318,0.45714974,0.52516097,0.5716261,0.33083725,0.30467987,0.3294716,0.32064247
1780,0.32064247,0.32063675,0.31998444,0.3279209,0.3242817,0.45256287,0.51465017,0.56397766,0.32987595,0.30467987,0.32927895,0.32026672
1781,0.32026672,0.31930923,0.3224411,0.32886505,0.32197952,0.44758868,0.5055813,0.5558281,0.32987595,0.30467987,0.3300495,0.32197
1782,0.32197,0.3196888,0.32055283,0.32678795,0.3206005,0.47836494,0.49924743,0.5478901,0.32920265,0.30467987,0.3242569,0.32310677
1783,0.32310677,0.3215847,0.32735252,0.33226395,0.32106018,0.49939466,0.49471796,0.5405255,0.32920265,0.30467987,0.32445145,0.3232956
1784,0.3232956,0.32272148,0.32093048,0.32962036,0.32151985,0.50314635,0.4909714,0.5337948,0.32920265,0.30467987,0.32406425,0.32178116
1785,0.32178116,0.32310104,0.3231964,0.33037567,0.32175064,0.4740467,0.48665106,0.5274428,0.3252678,0.30467987,0.32000732,0.32632637
1786,0.32632637,0.32139587,0.32470703,0.3318863,0.32297897,0.5678057,0.48630238,0.52228314,0.32257843,0.30467987,0.32039452,0.33049202
1787,0.33049202,0.325943,0.32886314,0.33509445,0.32470512,0.6389528,0.48879564,0.5187137,0.32286644,0.30714607,0.32271385,0.33712006
1788,0.33712006,0.33011055,0.34227562,0.34075928,0.32754135,0.7282665,0.49526423,0.5173067,0.3296833,0.31178474,0.3246441,0.3450756
1789,0.3450756,0.3367424,0.34321785,0.3471775,0.33195496,0.80608666,0.50573146,0.51852494,0.33045197,0.31435013,0.32927895,0.34299278
1790,0.34299278,0.3448925,0.34454346,0.35038757,0.3362503,0.7583709,0.5119686,0.52089626,0.33112526,0.3209629,0.33835602,0.34090805
1791,0.34090805,0.34318733,0.3441639,0.35019875,0.33920288,0.7111062,0.5148206,0.52343196,0.3313179,0.3209629,0.33294868,0.3450756
