<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
2023.01.24,3:40:00,1.08777,1.08813,1.08777,1.08806,127,0,1
2023.01.24,3:45:00,1.08805,1.08826,1.08789,1.08798,144,0,1
2023.01.24,3:50:00,1.08798,1.08802,1.08782,1.08799,89,0,1
2023.01.24,3:55:00,1.08799,1.08809,1.0878,1.08809,74,0,0
2023.01.24,4:00:00,1.08807,1.08829,1.08807,1.08825,107,0,1
2023.01.24,4:05:00,1.08824,1.08826,1.08812,1.08824,90,0,1
2023.01.24,4:10:00,1.08819,1.0883,1.08813,1.08815,80,0,1
2023.01.24,4:15:00,1.08815,1.08816,1.08792,1.08798,76,0,1
2023.01.24,4:20:00,1.08798,1.08806,1.08791,1.08803,37,0,1
2023.01.24,4:25:00,1.08803,1.08809,1.08792,1.088,66,0,0
2023.01.24,4:30:00,1.08799,1.08803,1.08783,1.08783,82,0,0
2023.01.24,4:35:00,1.08783,1.08793,1.08781,1.08789,57,0,0
2023.01.24,4:40:00,1.08789,1.08804,1.08777,1.08802,78,0,1
2023.01.24,4:45:00,1.08804,1.08804,1.08775,1.08778,79,0,1
2023.01.24,4:50:00,1.08778,1.08789,1.08775,1.08784,74,0,0
2023.01.24,4:55:00,1.08786,1.08802,1.08785,1.08791,52,0,0
2023.01.24,5:00:00,1.08785,1.08789,1.08762,1.08772,85,0,1
2023.01.24,5:05:00,1.08772,1.08801,1.0877,1.08795,122,0,0
2023.01.24,5:10:00,1.08795,1.08795,1.08779,1.0878,64,0,1
2023.01.24,5:15:00,1.08785,1.08794,1.0878,1.08793,40,0,0
2023.01.24,5:20:00,1.0879,1.08794,1.0877,1.08776,51,0,0
2023.01.24,5:25:00,1.08777,1.08795,1.08772,1.08792,74,0,0
2023.01.24,5:30:00,1.08794,1.08799,1.08776,1.08779,82,0,1
2023.01.24,5:35:00,1.0878,1.08791,1.0878,1.08783,86,0,1
2023.01.24,5:40:00,1.08782,1.08794,1.08759,1.0876,84,0,1
2023.01.24,5:45:00,1.08762,1.08762,1.08731,1.08755,96,0,0
2023.01.24,5:50:00,1.08755,1.08765,1.08751,1.08759,70,0,1
2023.01.24,5:55:00,1.08759,1.0876,1.08744,1.08746,78,0,1
2023.01.24,6:00:00,1.08746,1.08749,1.08711,1.08711,89,0,0
2023.01.24,6:05:00,1.0871,1.08715,1.08694,1.08703,142,0,1
2023.01.24,6:10:00,1.08705,1.08715,1.08701,1.08715,93,0,1
2023.01.24,6:15:00,1.08715,1.08718,1.08704,1.08705,106,0,0
2023.01.24,6:20:00,1.08706,1.08719,1.08704,1.08717,116,0,1
2023.01.24,6:25:00,1.08715,1.08736,1.08715,1.08734,124,0,0
2023.01.24,6:30:00,1.08735,1.08752,1.08731,1.08744,92,0,0
2023.01.24,6:35:00,1.08746,1.08747,1.08728,1.08736,64,0,0
2023.01.24,6:40:00,1.08738,1.08752,1.08738,1.0875,65,0,1
2023.01.24,6:45:00,1.0875,1.08754,1.08735,1.08743,97,0,0
2023.01.24,6:50:00,1.08743,1.08761,1.08743,1.08756,81,0,0
2023.01.24,6:55:00,1.08755,1.08765,1.08753,1.08764,71,0,0
2023.01.24,7:00:00,1.08768,1.08771,1.0876,1.08765,93,0,0
2023.01.24,7:05:00,1.08764,1.08767,1.08756,1.08757,44,0,0
2023.01.24,7:10:00,1.08757,1.08787,1.08757,1.08786,79,0,0
2023.01.24,7:15:00,1.08789,1.08791,1.08779,1.08782,86,0,0
2023.01.24,7:20:00,1.08783,1.08794,1.08781,1.0879,71,0,0
2023.01.24,7:25:00,1.08794,1.0881,1.08789,1.08798,126,0,0
2023.01.24,7:30:00,1.08796,1.088,1.08792,1.08797,84,0,0
2023.01.24,7:35:00,1.08797,1.08801,1.08783,1.08783,65,0,0
2023.01.24,7:40:00,1.08786,1.08821,1.08782,1.08817,88,0,0
2023.01.24,7:45:00,1.08819,1.08827,1.0881,1.08819,84,0,0
2023.01.24,7:50:00,1.08819,1.08825,1.088,1.08801,73,0,0
2023.01.24,7:55:00,1.088,1.088,1.08773,1.08784,170,0,0
2023.01.24,8:00:00,1.08784,1.08803,1.0878,1.08789,167,0,0
2023.01.24,8:05:00,1.08787,1.08807,1.08776,1.08805,143,0,0
2023.01.24,8:10:00,1.08803,1.08818,1.08793,1.08811,107,0,0
2023.01.24,8:15:00,1.0881,1.08817,1.08797,1.08804,78,0,0
2023.01.24,8:20:00,1.08805,1.08822,1.08804,1.08813,97,0,0
2023.01.24,8:25:00,1.08814,1.08852,1.08814,1.08847,135,0,0
2023.01.24,8:30:00,1.0885,1.08854,1.08834,1.08835,190,0,0
2023.01.24,8:35:00,1.08835,1.08835,1.088,1.08814,93,0,0
2023.01.24,8:40:00,1.08818,1.08887,1.08816,1.08868,271,0,0
2023.01.24,8:45:00,1.08865,1.08904,1.08849,1.08894,209,0,0
2023.01.24,8:50:00,1.08899,1.08919,1.08875,1.0888,268,0,0
2023.01.24,8:55:00,1.08882,1.0889,1.08845,1.08879,241,0,0
2023.01.24,9:00:00,1.08879,1.08926,1.08857,1.08919,427,0,0
2023.01.24,9:05:00,1.08919,1.0892,1.08874,1.0888,247,0,0
2023.01.24,9:10:00,1.08884,1.089,1.08834,1.0887,307,0,0
2023.01.24,9:15:00,1.08869,1.08872,1.08852,1.08859,255,0,0
2023.01.24,9:20:00,1.08859,1.08913,1.08858,1.08896,378,0,0
2023.01.24,9:25:00,1.08896,1.08924,1.08879,1.08914,372,0,0
2023.01.24,9:30:00,1.08916,1.08951,1.08903,1.08924,410,0,0
2023.01.24,9:35:00,1.08924,1.0897,1.08921,1.08965,310,0,0
2023.01.24,9:40:00,1.08966,1.08975,1.08929,1.0895,338,0,0
2023.01.24,9:45:00,1.08946,1.0898,1.08883,1.08894,343,0,0
2023.01.24,9:50:00,1.08894,1.08895,1.08855,1.08875,395,0,0
2023.01.24,9:55:00,1.08874,1.08894,1.08861,1.08888,360,0,0
2023.01.24,10:00:00,1.08888,1.0896,1.08888,1.08923,476,0,0
2023.01.24,10:05:00,1.08925,1.08925,1.0886,1.0889,403,0,0
2023.01.24,10:10:00,1.0889,1.08904,1.08843,1.08863,360,0,0
2023.01.24,10:15:00,1.08866,1.08903,1.08813,1.08886,452,0,0
2023.01.24,10:20:00,1.08886,1.08932,1.08881,1.0892,251,0,0
2023.01.24,10:25:00,1.0892,1.08945,1.08874,1.08881,440,0,0
2023.01.24,10:30:00,1.08881,1.08881,1.08683,1.08702,1023,0,0
2023.01.24,10:35:00,1.08702,1.08714,1.08666,1.08696,578,0,0
2023.01.24,10:40:00,1.08697,1.08765,1.08671,1.0876,413,0,0
2023.01.24,10:45:00,1.08758,1.08759,1.08711,1.08736,420,0,0
2023.01.24,10:50:00,1.08737,1.08767,1.08707,1.08726,327,0,0
2023.01.24,10:55:00,1.08727,1.0876,1.08718,1.08749,342,0,0
2023.01.24,11:00:00,1.08747,1.08832,1.08724,1.08767,680,0,0
2023.01.24,11:05:00,1.08766,1.08795,1.0874,1.08752,446,0,0
2023.01.24,11:10:00,1.08752,1.08794,1.08708,1.08717,399,0,0
2023.01.24,11:15:00,1.08716,1.08742,1.08701,1.08723,358,0,0
2023.01.24,11:20:00,1.08722,1.08745,1.08686,1.08719,398,0,0
2023.01.24,11:25:00,1.08718,1.08729,1.08692,1.08695,424,0,0
2023.01.24,11:30:00,1.08693,1.08722,1.08639,1.08669,871,0,0
2023.01.24,11:35:00,1.08667,1.08687,1.08647,1.08667,583,0,0
2023.01.24,11:40:00,1.08666,1.08684,1.08618,1.08618,511,0,0
2023.01.24,11:45:00,1.08618,1.08654,1.08551,1.08565,568,0,0
2023.01.24,11:50:00,1.08566,1.08588,1.08533,1.08539,530,0,0
2023.01.24,11:55:00,1.08542,1.08617,1.08519,1.08609,466,0,0
2023.01.24,12:00:00,1.08605,1.08654,1.08597,1.08599,515,0,0
2023.01.24,12:05:00,1.08599,1.08649,1.08562,1.08563,405,0,0
2023.01.24,12:10:00,1.08562,1.08599,1.08541,1.08573,455,0,0
2023.01.24,12:15:00,1.08573,1.08577,1.08522,1.08553,420,0,0
2023.01.24,12:20:00,1.08554,1.08631,1.08536,1.08624,407,0,0
2023.01.24,12:25:00,1.08624,1.08635,1.08572,1.08599,309,0,0
2023.01.24,12:30:00,1.08599,1.08615,1.08581,1.08611,357,0,0
2023.01.24,12:35:00,1.0861,1.08665,1.08595,1.08627,392,0,0
2023.01.24,12:40:00,1.08625,1.08641,1.08599,1.08639,361,0,0
2023.01.24,12:45:00,1.08638,1.08665,1.08618,1.08633,356,0,0
2023.01.24,12:50:00,1.08633,1.08635,1.086,1.08625,304,0,0
2023.01.24,12:55:00,1.08624,1.0866,1.08624,1.0864,345,0,0
2023.01.24,13:00:00,1.0864,1.0864,1.08572,1.08573,282,0,0
2023.01.24,13:05:00,1.08573,1.08575,1.08537,1.08554,335,0,0
2023.01.24,13:10:00,1.08554,1.0857,1.08544,1.08555,342,0,0
2023.01.24,13:15:00,1.08557,1.08645,1.08556,1.08623,326,0,0
2023.01.24,13:20:00,1.08623,1.08665,1.08618,1.08664,300,0,0
2023.01.24,13:25:00,1.08663,1.08689,1.08654,1.08673,278,0,0
2023.01.24,13:30:00,1.08672,1.08689,1.08647,1.08649,273,0,0
2023.01.24,13:35:00,1.08649,1.08689,1.08642,1.08656,202,0,0
2023.01.24,13:40:00,1.08656,1.08694,1.08656,1.08677,294,0,0
2023.01.24,13:45:00,1.08677,1.08739,1.08671,1.08729,290,0,0
2023.01.24,13:50:00,1.08729,1.08759,1.08717,1.0872,293,0,0
2023.01.24,13:55:00,1.08717,1.08738,1.08667,1.08667,362,0,0
2023.01.24,14:00:00,1.08667,1.08698,1.08667,1.08678,219,0,0
2023.01.24,14:05:00,1.08678,1.08683,1.0865,1.08663,194,0,0
2023.01.24,14:10:00,1.08665,1.08671,1.08636,1.08657,256,0,0
2023.01.24,14:15:00,1.08657,1.08693,1.08648,1.08689,249,0,0
2023.01.24,14:20:00,1.08689,1.08707,1.08682,1.0869,225,0,0
2023.01.24,14:25:00,1.0869,1.08744,1.08671,1.08742,265,0,0
2023.01.24,14:30:00,1.08741,1.08764,1.08715,1.08715,367,0,0
2023.01.24,14:35:00,1.08712,1.08713,1.08652,1.08682,355,0,0
2023.01.24,14:40:00,1.08683,1.08684,1.08646,1.08678,367,0,0
2023.01.24,14:45:00,1.08677,1.08682,1.08636,1.08657,333,0,0
2023.01.24,14:50:00,1.08657,1.08673,1.08647,1.08672,241,0,0
2023.01.24,14:55:00,1.08666,1.08681,1.08591,1.08597,491,0,0
2023.01.24,15:00:00,1.08598,1.08609,1.08542,1.08587,681,0,0
2023.01.24,15:05:00,1.0858,1.08619,1.0857,1.08585,324,0,0
2023.01.24,15:10:00,1.08585,1.08597,1.08557,1.08573,463,0,0
2023.01.24,15:15:00,1.08574,1.08648,1.08568,1.08639,381,0,0
2023.01.24,15:20:00,1.0864,1.08742,1.08634,1.08736,480,0,0
2023.01.24,15:25:00,1.08735,1.08808,1.08727,1.08782,517,0,0
2023.01.24,15:30:00,1.08782,1.08789,1.08741,1.08756,581,0,0
2023.01.24,15:35:00,1.08756,1.08761,1.08681,1.08681,499,0,0
2023.01.24,15:40:00,1.08681,1.08693,1.08622,1.08633,614,0,0
2023.01.24,15:45:00,1.08634,1.08678,1.08618,1.08647,449,0,0
2023.01.24,15:50:00,1.08647,1.08663,1.08578,1.08597,657,0,0
2023.01.24,15:55:00,1.08597,1.08673,1.08588,1.0866,623,0,0
2023.01.24,16:00:00,1.0866,1.08686,1.08652,1.08668,574,0,0
2023.01.24,16:05:00,1.08668,1.08701,1.08647,1.08672,520,0,0
2023.01.24,16:10:00,1.08667,1.08699,1.08662,1.08691,505,0,0
2023.01.24,16:15:00,1.0869,1.08693,1.08573,1.08604,568,0,0
2023.01.24,16:20:00,1.08602,1.08617,1.08556,1.08595,554,0,0
2023.01.24,16:25:00,1.08596,1.08655,1.08589,1.08633,509,0,0
2023.01.24,16:30:00,1.08634,1.08693,1.08628,1.08666,763,0,0
2023.01.24,16:35:00,1.08666,1.08666,1.08572,1.08623,749,0,0
2023.01.24,16:40:00,1.08625,1.08693,1.08623,1.08654,703,0,0
2023.01.24,16:45:00,1.08553,1.08667,1.08438,1.08612,1695,0,0
2023.01.24,16:50:00,1.08614,1.08618,1.08495,1.08565,1166,0,0
2023.01.24,16:55:00,1.08565,1.08582,1.08405,1.08423,1071,0,0
2023.01.24,17:00:00,1.08423,1.08488,1.08371,1.08462,1022,0,0
2023.01.24,17:05:00,1.08458,1.08484,1.08352,1.08452,936,0,0
2023.01.24,17:10:00,1.08449,1.08567,1.08423,1.08536,1088,0,0
2023.01.24,17:15:00,1.08535,1.08597,1.0846,1.08469,1151,0,0
2023.01.24,17:20:00,1.08471,1.08612,1.08467,1.08542,925,0,0
2023.01.24,17:25:00,1.08542,1.08621,1.08542,1.08618,1030,0,0
2023.01.24,17:30:00,1.08618,1.08639,1.08581,1.08598,856,0,0
2023.01.24,17:35:00,1.08598,1.0861,1.08511,1.08599,869,0,0
2023.01.24,17:40:00,1.08598,1.08675,1.08539,1.08663,891,0,0
2023.01.24,17:45:00,1.08663,1.08718,1.08655,1.08658,951,0,0
2023.01.24,17:50:00,1.08658,1.08775,1.08637,1.08771,1113,0,0
2023.01.24,17:55:00,1.08765,1.08806,1.08727,1.08753,932,0,0
2023.01.24,18:00:00,1.08753,1.08789,1.08733,1.08747,769,0,0
2023.01.24,18:05:00,1.08746,1.08767,1.08727,1.08757,571,0,0
2023.01.24,18:10:00,1.08759,1.08808,1.08755,1.08756,580,0,0
2023.01.24,18:15:00,1.08757,1.08791,1.08732,1.08743,605,0,0
2023.01.24,18:20:00,1.08742,1.08779,1.08702,1.08767,476,0,0
2023.01.24,18:25:00,1.08767,1.08828,1.08763,1.08822,499,0,0
2023.01.24,18:30:00,1.08822,1.08833,1.08777,1.08788,543,0,0
2023.01.24,18:35:00,1.08789,1.08833,1.08787,1.08796,470,0,0
2023.01.24,18:40:00,1.08796,1.088,1.08737,1.08742,381,0,0
2023.01.24,18:45:00,1.08742,1.08767,1.08685,1.08689,460,0,0
2023.01.24,18:50:00,1.08689,1.08699,1.08671,1.08679,443,0,0
2023.01.24,18:55:00,1.08679,1.08726,1.08677,1.08718,472,0,0
2023.01.24,19:00:00,1.08717,1.08739,1.08704,1.08718,480,0,0
2023.01.24,19:05:00,1.08718,1.08768,1.08702,1.08762,477,0,0
2023.01.24,19:10:00,1.08762,1.08784,1.08749,1.08763,432,0,0
2023.01.24,19:15:00,1.08762,1.08808,1.08761,1.08807,366,0,0
2023.01.24,19:20:00,1.08808,1.0882,1.08777,1.08805,437,0,0
2023.01.24,19:25:00,1.08805,1.08837,1.08801,1.08804,388,0,0
2023.01.24,19:30:00,1.08804,1.08847,1.08799,1.08845,341,0,0
2023.01.24,19:35:00,1.08845,1.08871,1.08834,1.08834,363,0,0
2023.01.24,19:40:00,1.08834,1.08837,1.08794,1.08815,465,0,0
2023.01.24,19:45:00,1.08814,1.0885,1.0881,1.08839,369,0,0
2023.01.24,19:50:00,1.0884,1.08844,1.08817,1.08824,375,0,0
2023.01.24,19:55:00,1.08825,1.08849,1.08814,1.08833,332,0,0
2023.01.24,20:00:00,1.08833,1.08869,1.08824,1.0883,428,0,0
2023.01.24,20:05:00,1.08829,1.08844,1.08803,1.08837,417,0,0
2023.01.24,20:10:00,1.08839,1.08889,1.08837,1.08874,300,0,0
2023.01.24,20:15:00,1.08874,1.08877,1.08847,1.08868,351,0,0
2023.01.24,20:20:00,1.08869,1.08878,1.08847,1.08865,231,0,0
2023.01.24,20:25:00,1.08865,1.08873,1.08857,1.08868,220,0,0
2023.01.24,20:30:00,1.08869,1.08879,1.08839,1.08839,213,0,0
2023.01.24,20:35:00,1.08839,1.08842,1.08819,1.08827,212,0,0
2023.01.24,20:40:00,1.08826,1.08829,1.08808,1.08812,219,0,0
2023.01.24,20:45:00,1.08812,1.08813,1.08782,1.08783,235,0,0
2023.01.24,20:50:00,1.08783,1.08797,1.08769,1.08771,213,0,0
2023.01.24,20:55:00,1.08771,1.088,1.08769,1.08791,259,0,0
2023.01.24,21:00:00,1.08792,1.08793,1.08757,1.08769,291,0,0
2023.01.24,21:05:00,1.08768,1.08769,1.08747,1.08752,248,0,0
2023.01.24,21:10:00,1.08749,1.08764,1.08741,1.08759,116,0,0
2023.01.24,21:15:00,1.08758,1.08808,1.08757,1.08798,175,0,0
2023.01.24,21:20:00,1.08799,1.08804,1.08787,1.08792,178,0,0
2023.01.24,21:25:00,1.08793,1.08798,1.08747,1.08762,155,0,0
2023.01.24,21:30:00,1.08762,1.0879,1.08757,1.08783,258,0,0
2023.01.24,21:35:00,1.08782,1.08787,1.08777,1.08784,120,0,0
2023.01.24,21:40:00,1.08784,1.08806,1.08769,1.08794,136,0,0
2023.01.24,21:45:00,1.08794,1.08812,1.08792,1.08803,221,0,0
2023.01.24,21:50:00,1.08804,1.08839,1.08803,1.08828,225,0,0
2023.01.24,21:55:00,1.08829,1.08845,1.08822,1.08839,296,0,0
2023.01.24,22:00:00,1.08842,1.08848,1.08823,1.08823,265,0,0
2023.01.24,22:05:00,1.08824,1.08833,1.08816,1.08824,147,0,0
2023.01.24,22:10:00,1.08824,1.08825,1.08794,1.08799,205,0,0
2023.01.24,22:15:00,1.08799,1.08819,1.08795,1.08819,168,0,0
2023.01.24,22:20:00,1.08818,1.08828,1.08803,1.08826,173,0,0
2023.01.24,22:25:00,1.08826,1.08839,1.08823,1.08833,157,0,0
2023.01.24,22:30:00,1.08833,1.08837,1.08804,1.08814,190,0,0
2023.01.24,22:35:00,1.08812,1.08839,1.08812,1.08821,152,0,0
2023.01.24,22:40:00,1.08819,1.08822,1.08796,1.0881,274,0,0
2023.01.24,22:45:00,1.0881,1.08811,1.08792,1.08802,201,0,0
2023.01.24,22:50:00,1.08802,1.08828,1.08801,1.08813,231,0,0
2023.01.24,22:55:00,1.08814,1.08829,1.08806,1.08816,272,0,0
2023.01.24,23:00:00,1.08817,1.08857,1.08807,1.08837,737,0,0
2023.01.24,23:05:00,1.08836,1.08837,1.08822,1.08824,379,0,1
2023.01.24,23:10:00,1.08824,1.08833,1.08822,1.08825,193,0,2
2023.01.24,23:15:00,1.08826,1.08844,1.08825,1.08843,109,0,2
2023.01.24,23:20:00,1.08843,1.08844,1.08837,1.08838,49,0,1
2023.01.24,23:25:00,1.08838,1.08855,1.08835,1.08842,80,0,1
2023.01.24,23:30:00,1.08842,1.08852,1.0883,1.08847,92,0,2
2023.01.24,23:35:00,1.08847,1.08854,1.08846,1.08853,83,0,2
2023.01.24,23:40:00,1.08853,1.08861,1.08849,1.08855,111,0,1
2023.01.24,23:45:00,1.08855,1.08873,1.08855,1.0886,233,0,1
