75,128,25,70:30,0.001341086,0.102599198,
75,128,25,80:20,0.000559118,0.041877336,
75,128,25,90:10,0.000625722,0.047767328,
75,128,50,60:40,0.001372197,0.105358334,
75,128,50,70:30,0.001365932,0.104741403,
75,128,50,80:20,0.000522778,0.038899036,
75,128,50,90:10,0.00126214,0.096496107,
75,128,75,60:40,0.001966412,0.15445574,
75,128,75,70:30,0.000523318,0.038535998,
75,128,75,80:20,0.001683629,0.13058898,
75,128,75,90:10,0.001785203,0.138384651,
75,128,100,60:40,0.001076074,0.079851516,
75,128,100,70:30,0.002074504,0.164304324,
75,128,100,80:20,0.001966532,0.154524785,
75,128,100,90:10,0.002071452,0.163831271,
100,8,25,60:40,0.004531701,0.392772118,
100,8,25,70:30,0.001909129,0.15186558,
100,8,25,80:20,0.002798205,0.234176312,
100,8,25,90:10,0.004586856,0.399175519,
100,8,50,60:40,0.001962288,0.15624949,
100,8,50,70:30,0.003946341,0.338953175,
100,8,50,80:20,0.002029326,0.161274523,
100,8,50,90:10,0.003487618,0.298242294,
100,8,75,60:40,0.001926572,0.152918149,
100,8,75,70:30,0.002486889,0.204203185,
100,8,75,80:20,0.002020999,0.161485025,
100,8,75,90:10,0.001877079,0.148381875,
100,8,100,60:40,0.002142407,0.172314735,
100,8,100,70:30,0.002106662,0.16923463,
100,8,100,80:20,0.001942992,0.154285855,
100,8,100,90:10,0.001982079,0.157817779,
100,16,25,60:40,0.0025033,0.209646462,
100,16,25,70:30,0.002539714,0.213100156,
100,16,25,80:20,0.002499155,0.210131612,
100,16,25,90:10,0.002623393,0.221417192,
100,16,50,60:40,0.002369376,0.198650383,
100,16,50,70:30,0.002505996,0.210670801,
100,16,50,80:20,0.002417457,0.201216876,
100,16,50,90:10,0.002458013,0.205170456,
100,16,75,60:40,0.002507875,0.209569116,
100,16,75,70:30,0.002492811,0.207381439,
100,16,75,80:20,0.002595775,0.218325248,
100,16,75,90:10,0.002492201,0.208202936,
100,16,100,60:40,0.00258584,0.216547819,
100,16,100,70:30,0.00259638,0.217154459,
100,16,100,80:20,0.002521169,0.210694736,
100,16,100,90:10,0.00252764,0.211349479,
100,32,25,60:40,0.001399752,0.116251793,
100,32,25,70:30,0.001362162,0.114410673,
100,32,25,80:20,0.001361734,0.114344666,
100,32,25,90:10,0.00144233,0.119407556,
100,32,50,60:40,0.001477959,0.123284408,
100,32,50,70:30,0.001313966,0.109338877,
100,32,50,80:20,0.00141956,0.11837096,
100,32,50,90:10,0.001537563,0.128666766,
100,32,75,60:40,0.001358942,0.113332772,
100,32,75,70:30,0.001501086,0.125328882,
100,32,75,80:20,0.001431513,0.119276857,
100,32,75,90:10,0.001414007,0.117734179,
100,32,100,60:40,0.001377369,0.114691234,
100,32,100,70:30,0.001470977,0.123239728,
100,32,100,80:20,0.001496079,0.124923396,
100,32,100,90:10,0.001431187,0.119396532,
100,64,25,60:40,0.000584874,0.044619426,
100,64,25,70:30,0.000625807,0.047817142,
100,64,25,80:20,0.000656388,0.05066786,
100,64,25,90:10,0.000710162,0.055822637,
100,64,50,60:40,0.000677935,0.052857923,
100,64,50,70:30,0.000697878,0.0535767,
100,64,50,80:20,0.0009642,0.078411063,
100,64,50,90:10,0.000572264,0.04250815,
100,64,75,60:40,0.000698711,0.054055627,
100,64,75,70:30,0.000539586,0.039935409,
100,64,75,80:20,0.000744358,0.057768018,
100,64,75,90:10,0.00074638,0.057801331,
100,64,100,60:40,0.000644849,0.049054524,
100,64,100,70:30,0.000725914,0.056121219,
100,64,100,80:20,0.000682821,0.052075949,
100,64,100,90:10,0.000644848,0.048813733,
100,128,25,60:40,0.000586519,0.044232767,
100,128,25,70:30,0.000481655,0.03493274,
100,128,25,80:20,0.001345301,0.102472678,
100,128,25,90:10,0.001244783,0.09462618,
100,128,50,60:40,0.001436762,0.110096484,
100,128,50,70:30,0.000535307,0.039773004,
100,128,50,80:20,0.000526724,0.039066249,
100,128,50,90:10,0.000538609,0.039866808,
100,128,75,60:40,0.001498798,0.11474709,
100,128,75,70:30,0.001468851,0.112723932,
100,128,75,80:20,0.001341778,0.10265772,
100,128,75,90:10,0.001410156,0.108023593,
100,128,100,60:40,0.001587773,0.121895887,
100,128,100,70:30,0.001240694,0.094425358,
100,128,100,80:20,0.001865105,0.145650993,
100,128,100,90:10,0.0013662,0.10464096,
125,8,25,60:40,0.004650288,0.406709407,
125,8,25,70:30,0.001994366,0.159680797,
125,8,25,80:20,0.004500511,0.393052772,
125,8,25,90:10,0.001894404,0.149764342,
125,8,50,60:40,0.002036514,0.162886176,
125,8,50,70:30,0.002177499,0.176106486,
125,8,50,80:20,0.003480775,0.297529064,
125,8,50,90:10,0.002013973,0.160536589,
125,8,75,60:40,0.00213057,0.170461962,
125,8,75,70:30,0.002246581,0.182699948,
125,8,75,80:20,0.002004325,0.159995607,
125,8,75,90:10,0.001834915,0.144758809,
125,8,100,60:40,0.002778094,0.232009916,
125,8,100,70:30,0.001958781,0.15627289,
125,8,100,80:20,0.003406654,0.291149551,
125,8,100,90:10,0.002885355,0.242588646,
125,16,25,60:40,0.002355462,0.19715426,
125,16,25,70:30,0.002249185,0.188030361,
125,16,25,80:20,0.002303251,0.193122739,
125,16,25,90:10,0.002479202,0.20745697,
125,16,50,60:40,0.002263867,0.188466581,
125,16,50,70:30,0.002433851,0.204013428,
125,16,50,80:20,0.002561827,0.215043267,
125,16,50,90:10,0.002418265,0.202820194,
125,16,75,60:40,0.002390927,0.199651089,
125,16,75,70:30,0.002384396,0.199565082,
125,16,75,80:20,0.002596049,0.2181825,
125,16,75,90:10,0.002382361,0.200263876,
125,16,100,60:40,0.002483925,0.207577436,
125,16,100,70:30,0.002539564,0.212818314,
125,16,100,80:20,0.002455853,0.2058496,
125,16,100,90:10,0.002610612,0.219268631,
125,32,25,60:40,0.001494046,0.124342123,
125,32,25,70:30,0.001440904,0.119405857,
125,32,25,80:20,0.001339692,0.109694875,
125,32,25,90:10,0.001454941,0.120693189,
125,32,50,60:40,0.001404966,0.117800455,
125,32,50,70:30,0.001420149,0.117065699,
125,32,50,80:20,0.001556182,0.130825327,
125,32,50,90:10,0.001453488,0.120867079,
125,32,75,60:40,0.001442505,0.119845371,
125,32,75,70:30,0.001485992,0.124645617,
125,32,75,80:20,0.001379908,0.115188118,
125,32,75,90:10,0.001522841,0.127020956,
125,32,100,60:40,0.001451407,0.121184066,
125,32,100,70:30,0.001577147,0.131678313,
125,32,100,80:20,0.001521316,0.127431389,
125,32,100,90:10,0.00148006,0.124284788,
125,64,25,60:40,0.000515243,0.038211979,
125,64,25,70:30,0.000600633,0.045775349,
125,64,25,80:20,0.000596792,0.0461257,
125,64,25,90:10,0.00051213,0.037905175,
125,64,50,60:40,0.000537085,0.039926847,
125,64,50,70:30,0.000710871,0.055257446,
125,64,50,80:20,0.000687953,0.053049426,
125,64,50,90:10,0.000589331,0.044659898,
125,64,75,60:40,0.000570638,0.042904352,
125,64,75,70:30,0.000746972,0.05954582,
125,64,75,80:20,0.000695785,0.053747511,
125,64,75,90:10,0.000695347,0.053719169,
125,64,100,60:40,0.000528797,0.038850112,
125,64,100,70:30,0.000733165,0.056806731,
125,64,100,80:20,0.000644603,0.048426833,
125,64,100,90:10,0.000673907,0.051354995,
125,128,25,60:40,0.001190656,0.090331869,
125,128,25,70:30,0.000552401,0.041159368,
125,128,25,80:20,0.001265466,0.096038438,
125,128,25,90:10,0.001308079,0.099970913,
125,128,50,60:40,0.00048851,0.035657847,
125,128,50,70:30,0.00142757,0.109191786,
125,128,50,80:20,0.000505421,0.036942682,
125,128,50,90:10,0.000547113,0.041017757,
125,128,75,60:40,0.001391333,0.106659892,
125,128,75,70:30,0.00138135,0.105706393,
125,128,75,80:20,0.000671174,0.052703434,
125,128,75,90:10,0.001376064,0.105343875,
125,128,100,60:40,0.001297194,0.099278055,
125,128,100,70:30,0.001459224,0.111661619,
125,128,100,80:20,0.001427081,0.109202624,
125,128,100,90:10,0.001430447,0.109658041,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
